fid,standortbescheinigung_nr,lon,lat,type,hdistance,vdistance,direction,height
13540,490030,6.991388,51.029166,Mobilfunk,4.09,0.87,180.0,24.25
13540,490030,6.991388,51.029166,Mobilfunk,3.9,0.83,300.0,24.25
13568,490933,6.874166,50.994166,Mobilfunk,6.52,1.16,80.0,27.7
13568,490933,6.874166,50.994166,Mobilfunk,6.23,1.11,200.0,27.7
13568,490933,6.874166,50.994166,Mobilfunk,6.52,1.16,320.0,27.7
13568,490933,6.874166,50.994166,Mobilfunk,7.07,1.44,60.0,27.63
13568,490933,6.874166,50.994166,Mobilfunk,7.16,1.46,180.0,27.63
13568,490933,6.874166,50.994166,Mobilfunk,7.07,1.44,300.0,27.63
13568,490933,6.874166,50.994166,Mobilfunk,5.12,1.0,60.0,30.3
13568,490933,6.874166,50.994166,Mobilfunk,4.58,0.85,60.0,30.3
13568,490933,6.874166,50.994166,Mobilfunk,5.12,1.0,180.0,30.3
13568,490933,6.874166,50.994166,Mobilfunk,4.09,0.76,180.0,30.3
13568,490933,6.874166,50.994166,Mobilfunk,5.12,1.0,300.0,30.3
13568,490933,6.874166,50.994166,Mobilfunk,4.58,0.85,300.0,30.3
13568,490933,6.874166,50.994166,Mobilfunk,7.9,1.47,240.0,28.4
13568,490933,6.874166,50.994166,Mobilfunk,7.36,1.28,240.0,28.4
13568,490933,6.874166,50.994166,Mobilfunk,4.84,0.94,240.0,28.4
13568,490933,6.874166,50.994166,Mobilfunk,4.38,0.87,240.0,28.4
13568,490933,6.874166,50.994166,Mobilfunk,7.9,1.47,20.0,28.4
13568,490933,6.874166,50.994166,Mobilfunk,7.9,1.47,120.0,28.4
13568,490933,6.874166,50.994166,Mobilfunk,7.36,1.28,20.0,28.4
13568,490933,6.874166,50.994166,Mobilfunk,7.36,1.28,120.0,28.4
13568,490933,6.874166,50.994166,Mobilfunk,4.84,0.94,20.0,28.4
13568,490933,6.874166,50.994166,Mobilfunk,4.84,0.94,120.0,28.4
13568,490933,6.874166,50.994166,Mobilfunk,4.38,0.87,20.0,28.4
13568,490933,6.874166,50.994166,Mobilfunk,4.38,0.87,120.0,28.4
13570,490533,6.946388,50.983888,Mobilfunk,7.87,1.46,100.0,40.0
13570,490533,6.946388,50.983888,Mobilfunk,6.02,0.69,100.0,40.0
13570,490533,6.946388,50.983888,Mobilfunk,5.09,0.79,100.0,36.58
13570,490533,6.946388,50.983888,Mobilfunk,8.3,1.6,90.0,40.42
13570,490533,6.946388,50.983888,Mobilfunk,7.87,1.46,330.0,40.0
13570,490533,6.946388,50.983888,Mobilfunk,6.02,0.69,330.0,40.0
13570,490533,6.946388,50.983888,Mobilfunk,5.09,0.79,330.0,36.58
13570,490533,6.946388,50.983888,Mobilfunk,5.09,0.79,170.0,36.58
13570,490533,6.946388,50.983888,Mobilfunk,9.32,1.8,210.0,41.65
13570,490533,6.946388,50.983888,Mobilfunk,7.87,1.46,220.0,41.58
13570,490533,6.946388,50.983888,Mobilfunk,6.02,0.69,220.0,41.58
13570,490533,6.946388,50.983888,Mobilfunk,5.01,1.08,270.0,27.01
13570,490533,6.946388,50.983888,Mobilfunk,5.01,1.08,0.0,27.01
13570,490533,6.946388,50.983888,Mobilfunk,5.01,1.08,160.0,27.96
13570,490533,6.946388,50.983888,Mobilfunk,9.11,1.76,330.0,40.32
13576,490545,6.929166,51.065555,Mobilfunk,6.04,1.72,240.0,23.4
13576,490545,6.929166,51.065555,Mobilfunk,5.34,1.15,240.0,23.4
13576,490545,6.929166,51.065555,Mobilfunk,8.15,1.76,80.0,23.7
13576,490545,6.929166,51.065555,Mobilfunk,8.44,1.83,170.0,22.85
13576,490545,6.929166,51.065555,Mobilfunk,8.54,1.85,300.0,22.85
13576,490545,6.929166,51.065555,Mobilfunk,4.21,0.81,80.0,23.7
13576,490545,6.929166,51.065555,Mobilfunk,4.36,0.84,170.0,22.85
13576,490545,6.929166,51.065555,Mobilfunk,4.41,0.85,300.0,22.85
13584,490118,7.035833,51.028054,Mobilfunk,4.38,1.37,80.0,25.41
13584,490118,7.035833,51.028054,Mobilfunk,6.16,1.19,80.0,25.41
13584,490118,7.035833,51.028054,Mobilfunk,4.7,0.73,90.0,25.41
13584,490118,7.035833,51.028054,Mobilfunk,4.24,0.66,210.0,19.3
13584,490118,7.035833,51.028054,Mobilfunk,4.6,0.71,330.0,22.05
13584,490118,7.035833,51.028054,Mobilfunk,4.28,1.34,220.0,20.3
13584,490118,7.035833,51.028054,Mobilfunk,4.7,0.91,220.0,20.3
13584,490118,7.035833,51.028054,Mobilfunk,4.43,0.66,310.0,23.05
13584,490118,7.035833,51.028054,Mobilfunk,6.38,0.65,310.0,23.05
13586,491284,7.022777,51.056666,Mobilfunk,6.9,1.79,60.0,18.0
13586,491284,7.022777,51.056666,Mobilfunk,6.9,1.79,180.0,18.0
13586,491284,7.022777,51.056666,Mobilfunk,6.9,1.79,300.0,18.0
13586,491284,7.022777,51.056666,Mobilfunk,4.6,1.12,60.0,18.0
13586,491284,7.022777,51.056666,Mobilfunk,4.6,1.12,180.0,18.0
13586,491284,7.022777,51.056666,Mobilfunk,4.6,1.12,300.0,18.0
13732,491204,7.028332,50.970277,Mobilfunk,8.52,2.07,330.0,39.0
13732,491204,7.028332,50.970277,Mobilfunk,8.44,2.05,90.0,39.0
13732,491204,7.028332,50.970277,Mobilfunk,8.44,2.05,210.0,39.0
13732,491204,7.028332,50.970277,Mobilfunk,8.44,2.05,330.0,39.0
13732,491204,7.028332,50.970277,Mobilfunk,8.52,2.07,90.0,39.0
13732,491204,7.028332,50.970277,Mobilfunk,8.52,2.07,210.0,39.0
13732,491204,7.028332,50.970277,Mobilfunk,4.98,1.13,60.0,32.6
13732,491204,7.028332,50.970277,Mobilfunk,4.98,1.13,170.0,32.6
13732,491204,7.028332,50.970277,Mobilfunk,4.98,1.13,300.0,32.6
13732,491204,7.028332,50.970277,Mobilfunk,10.09,2.62,90.0,39.0
13732,491204,7.028332,50.970277,Mobilfunk,10.09,2.62,210.0,39.0
13732,491204,7.028332,50.970277,Mobilfunk,10.09,2.62,330.0,39.0
13732,491204,7.028332,50.970277,Mobilfunk,8.18,1.27,60.0,32.6
13732,491204,7.028332,50.970277,Mobilfunk,8.18,1.27,170.0,32.6
13732,491204,7.028332,50.970277,Mobilfunk,8.18,1.27,300.0,32.6
13732,491204,7.028332,50.970277,Mobilfunk,7.36,1.14,60.0,32.6
13732,491204,7.028332,50.970277,Mobilfunk,7.36,1.14,170.0,32.6
13732,491204,7.028332,50.970277,Mobilfunk,7.36,1.14,300.0,32.6
13732,491204,7.028332,50.970277,Mobilfunk,7.86,1.78,60.0,32.6
13732,491204,7.028332,50.970277,Mobilfunk,7.86,1.78,170.0,32.6
13732,491204,7.028332,50.970277,Mobilfunk,7.86,1.78,300.0,32.6
13795,520618,7.116943,50.829166,Mobilfunk,3.9,0.61,50.0,19.2
13795,520618,7.116943,50.829166,Mobilfunk,3.9,0.51,170.0,19.2
13795,520618,7.116943,50.829166,Mobilfunk,4.8,1.0,290.0,19.2
13795,520618,7.116943,50.829166,Mobilfunk,5.09,0.88,120.0,16.6
13795,520618,7.116943,50.829166,Mobilfunk,7.35,0.9,120.0,16.6
13795,520618,7.116943,50.829166,Mobilfunk,4.81,1.52,230.0,17.1
13795,520618,7.116943,50.829166,Mobilfunk,6.78,1.35,230.0,17.1
13795,520618,7.116943,50.829166,Mobilfunk,4.9,0.77,330.0,17.05
13795,520618,7.116943,50.829166,Mobilfunk,4.92,1.56,350.0,17.09
13795,520618,7.116943,50.829166,Mobilfunk,7.01,1.4,350.0,17.09
13795,520618,7.116943,50.829166,Mobilfunk,5.19,0.81,90.0,17.05
13795,520618,7.116943,50.829166,Mobilfunk,5.25,0.82,210.0,17.1
13975,490325,7.185555,50.958055,Mobilfunk,7.66,1.53,50.0,22.33
13975,490325,7.185555,50.958055,Mobilfunk,2.95,0.3,10.0,21.21
13975,490325,7.185555,50.958055,Mobilfunk,3.51,0.36,130.0,21.21
13975,490325,7.185555,50.958055,Mobilfunk,3.51,0.36,250.0,21.21
13975,490325,7.185555,50.958055,Mobilfunk,7.57,1.51,120.0,22.33
13975,490325,7.185555,50.958055,Mobilfunk,7.57,1.51,250.0,22.33
13978,490534,6.893888,50.975554,Mobilfunk,7.86,1.46,0.0,30.3
13978,490534,6.893888,50.975554,Mobilfunk,7.86,1.46,120.0,30.27
13978,490534,6.893888,50.975554,Mobilfunk,7.86,1.46,240.0,30.27
13978,490534,6.893888,50.975554,Mobilfunk,5.15,1.03,300.0,32.24
13978,490534,6.893888,50.975554,Mobilfunk,8.93,1.42,340.0,31.8
13978,490534,6.893888,50.975554,Mobilfunk,7.36,1.17,340.0,31.8
13978,490534,6.893888,50.975554,Mobilfunk,5.09,0.81,240.0,32.18
13978,490534,6.893888,50.975554,Mobilfunk,9.75,1.23,30.0,35.88
13978,490534,6.893888,50.975554,Mobilfunk,10.57,1.33,150.0,35.93
13978,490534,6.893888,50.975554,Mobilfunk,9.75,1.23,270.0,35.83
13978,490534,6.893888,50.975554,Mobilfunk,5.43,1.08,180.0,32.1
13978,490534,6.893888,50.975554,Mobilfunk,5.07,1.11,180.0,32.1
13978,490534,6.893888,50.975554,Mobilfunk,4.41,0.95,180.0,32.1
13978,490534,6.893888,50.975554,Mobilfunk,8.93,1.42,220.0,31.8
13978,490534,6.893888,50.975554,Mobilfunk,7.36,1.17,220.0,31.8
13978,490534,6.893888,50.975554,Mobilfunk,5.07,1.11,60.0,32.1
13978,490534,6.893888,50.975554,Mobilfunk,5.07,1.11,300.0,32.1
13978,490534,6.893888,50.975554,Mobilfunk,4.63,1.0,60.0,32.1
13978,490534,6.893888,50.975554,Mobilfunk,4.6,0.99,300.0,32.1
13978,490534,6.893888,50.975554,Mobilfunk,5.5,1.1,60.0,32.24
13978,490534,6.893888,50.975554,Mobilfunk,5.09,0.81,350.0,32.18
13978,490534,6.893888,50.975554,Mobilfunk,8.93,1.42,100.0,32.7
13978,490534,6.893888,50.975554,Mobilfunk,7.36,1.17,100.0,32.7
13978,490534,6.893888,50.975554,Mobilfunk,5.09,0.81,110.0,32.18
14119,145248,6.815,51.059444,Mobilfunk,4.13,0.73,0.0,34.1
14119,145248,6.815,51.059444,Mobilfunk,4.13,0.73,120.0,34.1
14119,145248,6.815,51.059444,Mobilfunk,4.13,0.73,240.0,34.1
14119,145248,6.815,51.059444,Mobilfunk,4.02,0.59,90.0,32.2
14119,145248,6.815,51.059444,Mobilfunk,4.02,0.59,210.0,32.2
14119,145248,6.815,51.059444,Mobilfunk,4.02,0.59,330.0,32.2
14119,145248,6.815,51.059444,Mobilfunk,5.55,1.86,210.0,28.41
14119,145248,6.815,51.059444,Mobilfunk,7.7,1.48,210.0,28.41
14119,145248,6.815,51.059444,Mobilfunk,5.75,0.8,210.0,28.41
14119,145248,6.815,51.059444,Mobilfunk,5.3,1.78,330.0,28.41
14119,145248,6.815,51.059444,Mobilfunk,7.79,1.5,330.0,28.41
14119,145248,6.815,51.059444,Mobilfunk,5.25,0.73,330.0,27.55
14119,145248,6.815,51.059444,Mobilfunk,5.61,1.88,90.0,28.41
14119,145248,6.815,51.059444,Mobilfunk,8.34,1.61,90.0,28.41
14119,145248,6.815,51.059444,Mobilfunk,5.01,0.7,90.0,28.41
14119,145248,6.815,51.059444,Mobilfunk,5.2,1.29,60.0,28.3
14119,145248,6.815,51.059444,Mobilfunk,5.51,1.63,170.0,28.3
14119,145248,6.815,51.059444,Mobilfunk,5.51,1.63,320.0,28.3
14119,145248,6.815,51.059444,Mobilfunk,4.39,1.04,60.0,28.3
14119,145248,6.815,51.059444,Mobilfunk,4.65,1.21,170.0,28.3
14119,145248,6.815,51.059444,Mobilfunk,4.65,0.83,320.0,28.3
14119,145248,6.815,51.059444,Mobilfunk,4.73,0.95,60.0,28.3
14119,145248,6.815,51.059444,Mobilfunk,4.21,1.24,170.0,28.3
14119,145248,6.815,51.059444,Mobilfunk,5.62,1.1,320.0,28.3
14193,491109,6.999166,50.937777,Mobilfunk,4.84,0.93,0.0,26.34
14193,491109,6.999166,50.937777,Mobilfunk,4.84,0.93,120.0,26.34
14193,491109,6.999166,50.937777,Mobilfunk,4.84,0.93,270.0,26.34
14193,491109,6.999166,50.937777,Mobilfunk,7.36,1.35,0.0,26.34
14193,491109,6.999166,50.937777,Mobilfunk,7.36,1.35,120.0,26.34
14193,491109,6.999166,50.937777,Mobilfunk,7.36,1.35,270.0,26.34
14193,491109,6.999166,50.937777,Mobilfunk,7.9,1.45,0.0,26.34
14193,491109,6.999166,50.937777,Mobilfunk,7.9,1.45,120.0,26.34
14193,491109,6.999166,50.937777,Mobilfunk,7.9,1.45,270.0,26.34
14193,491109,6.999166,50.937777,Mobilfunk,4.38,0.87,0.0,26.34
14193,491109,6.999166,50.937777,Mobilfunk,4.38,0.87,120.0,26.34
14193,491109,6.999166,50.937777,Mobilfunk,4.38,0.87,270.0,26.34
14193,491109,6.999166,50.937777,Mobilfunk,7.97,2.07,210.0,23.88
14193,491109,6.999166,50.937777,Mobilfunk,7.97,2.07,300.0,23.88
14193,491109,6.999166,50.937777,Mobilfunk,5.24,1.44,100.0,23.88
14193,491109,6.999166,50.937777,Mobilfunk,5.24,1.44,210.0,23.88
14193,491109,6.999166,50.937777,Mobilfunk,5.24,1.44,300.0,23.88
14193,491109,6.999166,50.937777,Mobilfunk,4.66,0.9,100.0,23.88
14193,491109,6.999166,50.937777,Mobilfunk,4.66,0.9,210.0,23.88
14193,491109,6.999166,50.937777,Mobilfunk,4.66,0.9,300.0,23.88
14193,491109,6.999166,50.937777,Mobilfunk,5.22,1.18,120.0,24.39
14193,491109,6.999166,50.937777,Mobilfunk,5.22,1.18,240.0,24.39
14193,491109,6.999166,50.937777,Mobilfunk,5.89,1.43,30.0,24.39
14193,491109,6.999166,50.937777,Mobilfunk,5.89,1.43,30.0,24.39
14193,491109,6.999166,50.937777,Mobilfunk,5.89,1.43,120.0,24.39
14193,491109,6.999166,50.937777,Mobilfunk,5.89,1.43,120.0,24.39
14193,491109,6.999166,50.937777,Mobilfunk,5.89,1.43,240.0,24.39
14193,491109,6.999166,50.937777,Mobilfunk,5.89,1.43,240.0,24.39
14193,491109,6.999166,50.937777,Mobilfunk,5.22,1.18,30.0,24.39
14193,491109,6.999166,50.937777,Mobilfunk,7.97,2.07,100.0,23.88
14600,490067,7.068054,50.974999,Mobilfunk,6.42,1.28,60.0,20.7
14600,490067,7.068054,50.974999,Mobilfunk,5.48,1.15,60.0,20.7
14600,490067,7.068054,50.974999,Mobilfunk,6.42,1.28,180.0,20.7
14600,490067,7.068054,50.974999,Mobilfunk,5.43,1.13,180.0,20.7
14600,490067,7.068054,50.974999,Mobilfunk,6.42,1.28,300.0,20.7
14600,490067,7.068054,50.974999,Mobilfunk,5.46,1.14,300.0,20.7
14600,490067,7.068054,50.974999,Mobilfunk,4.33,0.94,60.0,23.5
14600,490067,7.068054,50.974999,Mobilfunk,4.97,1.09,60.0,23.5
14600,490067,7.068054,50.974999,Mobilfunk,4.33,0.94,180.0,23.5
14600,490067,7.068054,50.974999,Mobilfunk,5.05,1.1,180.0,23.5
14600,490067,7.068054,50.974999,Mobilfunk,4.33,0.94,300.0,23.5
14600,490067,7.068054,50.974999,Mobilfunk,5.05,1.1,300.0,23.5
14601,490072,6.937777,50.935555,Mobilfunk,10.6,2.57,0.0,45.15
14601,490072,6.937777,50.935555,Mobilfunk,10.36,2.51,90.0,45.15
14601,490072,6.937777,50.935555,Mobilfunk,5.56,1.4,40.0,45.85
14601,490072,6.937777,50.935555,Mobilfunk,5.56,1.4,40.0,45.85
14601,490072,6.937777,50.935555,Mobilfunk,12.07,2.77,0.0,45.15
14601,490072,6.937777,50.935555,Mobilfunk,11.95,2.23,90.0,45.15
14601,490072,6.937777,50.935555,Mobilfunk,5.56,1.4,320.0,45.85
14601,490072,6.937777,50.935555,Mobilfunk,5.56,1.4,320.0,45.85
14601,490072,6.937777,50.935555,Mobilfunk,14.34,3.28,270.0,45.15
14601,490072,6.937777,50.935555,Mobilfunk,9.26,1.73,310.0,45.15
14601,490072,6.937777,50.935555,Mobilfunk,8.72,1.68,160.0,42.55
14601,490072,6.937777,50.935555,Mobilfunk,8.72,1.68,220.0,42.55
14601,490072,6.937777,50.935555,Mobilfunk,8.72,1.68,290.0,42.55
14601,490072,6.937777,50.935555,Mobilfunk,5.56,1.4,200.0,45.85
14601,490072,6.937777,50.935555,Mobilfunk,5.56,1.4,200.0,45.85
14601,490072,6.937777,50.935555,Mobilfunk,12.79,2.38,200.0,42.55
14613,490017,6.988333,51.035555,Mobilfunk,4.59,1.28,70.0,32.28
14613,490017,6.988333,51.035555,Mobilfunk,5.11,0.67,70.0,32.28
14613,490017,6.988333,51.035555,Mobilfunk,4.84,0.76,90.0,32.28
14613,490017,6.988333,51.035555,Mobilfunk,4.81,1.34,210.0,32.28
14613,490017,6.988333,51.035555,Mobilfunk,5.42,0.71,210.0,32.28
14613,490017,6.988333,51.035555,Mobilfunk,4.41,0.69,210.0,32.28
14613,490017,6.988333,51.035555,Mobilfunk,4.59,1.28,340.0,32.28
14613,490017,6.988333,51.035555,Mobilfunk,5.06,0.67,340.0,32.28
14613,490017,6.988333,51.035555,Mobilfunk,4.52,0.71,330.0,32.28
14613,490017,6.988333,51.035555,Mobilfunk,5.09,1.03,60.0,33.52
14613,490017,6.988333,51.035555,Mobilfunk,5.22,1.36,60.0,32.82
14613,490017,6.988333,51.035555,Mobilfunk,5.09,1.03,180.0,33.52
14613,490017,6.988333,51.035555,Mobilfunk,5.22,1.36,180.0,32.82
14613,490017,6.988333,51.035555,Mobilfunk,5.09,1.03,300.0,33.52
14613,490017,6.988333,51.035555,Mobilfunk,5.22,1.36,300.0,32.82
14673,490216,6.795555,50.998055,Mobilfunk,7.17,1.19,90.0,23.56
14673,490216,6.795555,50.998055,Mobilfunk,7.68,1.27,210.0,23.56
14673,490216,6.795555,50.998055,Mobilfunk,7.25,1.2,330.0,23.56
14673,490216,6.795555,50.998055,Mobilfunk,7.11,1.13,90.0,23.56
14673,490216,6.795555,50.998055,Mobilfunk,7.11,1.13,90.0,23.56
14673,490216,6.795555,50.998055,Mobilfunk,11.45,2.59,210.0,23.56
14673,490216,6.795555,50.998055,Mobilfunk,10.81,2.45,330.0,23.56
14704,490201,6.908055,51.019443,Mobilfunk,7.57,0.91,90.0,20.48
14704,490201,6.908055,51.019443,Mobilfunk,7.57,0.91,210.0,20.48
14704,490201,6.908055,51.019443,Mobilfunk,10.05,1.21,330.0,20.48
14704,490201,6.908055,51.019443,Mobilfunk,4.1,0.89,90.0,20.48
14704,490201,6.908055,51.019443,Mobilfunk,4.24,0.92,210.0,20.48
14704,490201,6.908055,51.019443,Mobilfunk,4.24,0.92,330.0,20.48
14711,490053,6.832777,50.937777,Mobilfunk,8.15,0.9,210.0,26.38
14711,490053,6.832777,50.937777,Mobilfunk,5.49,0.86,210.0,26.43
14711,490053,6.832777,50.937777,Mobilfunk,9.19,1.14,90.0,27.2
14711,490053,6.832777,50.937777,Mobilfunk,5.07,0.79,90.0,27.2
14711,490053,6.832777,50.937777,Mobilfunk,6.78,1.07,330.0,24.2
14711,490053,6.832777,50.937777,Mobilfunk,4.73,0.74,330.0,24.2
14813,491217,6.992221,51.010555,Mobilfunk,8.54,1.85,130.0,26.5
14813,491217,6.992221,51.010555,Mobilfunk,8.54,1.85,300.0,26.5
14813,491217,6.992221,51.010555,Mobilfunk,5.62,1.21,20.0,26.5
14813,491217,6.992221,51.010555,Mobilfunk,5.62,1.21,130.0,26.5
14813,491217,6.992221,51.010555,Mobilfunk,5.62,1.21,300.0,26.5
14813,491217,6.992221,51.010555,Mobilfunk,5.22,1.18,130.0,24.5
14813,491217,6.992221,51.010555,Mobilfunk,5.22,1.18,300.0,24.5
14813,491217,6.992221,51.010555,Mobilfunk,5.89,1.43,20.0,24.5
14813,491217,6.992221,51.010555,Mobilfunk,5.89,1.43,20.0,24.5
14813,491217,6.992221,51.010555,Mobilfunk,5.89,1.43,130.0,24.5
14813,491217,6.992221,51.010555,Mobilfunk,5.89,1.43,130.0,24.5
14813,491217,6.992221,51.010555,Mobilfunk,5.89,1.43,300.0,24.5
14813,491217,6.992221,51.010555,Mobilfunk,5.89,1.43,300.0,24.5
14813,491217,6.992221,51.010555,Mobilfunk,8.54,1.85,20.0,26.5
14813,491217,6.992221,51.010555,Mobilfunk,5.22,1.18,20.0,24.5
14814,490177,6.906944,50.989166,Mobilfunk,6.4,1.0,110.0,22.15
14814,490177,6.906944,50.989166,Mobilfunk,4.78,0.76,110.0,22.15
14814,490177,6.906944,50.989166,Mobilfunk,4.18,0.5,180.0,21.8
14814,490177,6.906944,50.989166,Mobilfunk,4.18,0.5,180.0,21.8
14814,490177,6.906944,50.989166,Mobilfunk,5.24,0.42,110.0,22.15
14814,490177,6.906944,50.989166,Mobilfunk,6.11,0.96,350.0,22.15
14814,490177,6.906944,50.989166,Mobilfunk,4.36,0.69,350.0,22.15
14814,490177,6.906944,50.989166,Mobilfunk,4.08,0.49,310.0,21.8
14814,490177,6.906944,50.989166,Mobilfunk,4.08,0.49,310.0,21.8
14814,490177,6.906944,50.989166,Mobilfunk,5.24,0.42,350.0,22.15
14814,490177,6.906944,50.989166,Mobilfunk,6.11,0.96,230.0,22.15
14814,490177,6.906944,50.989166,Mobilfunk,4.57,0.72,230.0,22.15
14814,490177,6.906944,50.989166,Mobilfunk,5.24,0.42,230.0,22.15
14814,490177,6.906944,50.989166,Mobilfunk,4.66,0.93,60.0,28.21
14814,490177,6.906944,50.989166,Mobilfunk,4.63,0.92,180.0,28.21
14814,490177,6.906944,50.989166,Mobilfunk,4.66,0.93,300.0,28.21
14814,490177,6.906944,50.989166,Mobilfunk,5.05,1.1,60.0,26.41
14814,490177,6.906944,50.989166,Mobilfunk,5.05,1.1,180.0,26.41
14814,490177,6.906944,50.989166,Mobilfunk,5.05,1.1,300.0,26.41
14814,490177,6.906944,50.989166,Mobilfunk,4.43,0.96,60.0,26.41
14814,490177,6.906944,50.989166,Mobilfunk,4.43,0.96,180.0,26.41
14814,490177,6.906944,50.989166,Mobilfunk,4.43,0.96,300.0,26.41
14851,490880,6.968054,50.981943,Mobilfunk,5.56,1.17,320.0,19.8
14851,490880,6.968054,50.981943,Mobilfunk,4.8,0.51,60.0,18.4
14851,490880,6.968054,50.981943,Mobilfunk,4.02,0.25,60.0,18.4
14851,490880,6.968054,50.981943,Mobilfunk,4.02,0.25,180.0,18.4
14851,490880,6.968054,50.981943,Mobilfunk,5.56,1.17,110.0,19.28
14851,490880,6.968054,50.981943,Mobilfunk,4.8,0.51,180.0,18.4
14851,490880,6.968054,50.981943,Mobilfunk,5.89,1.24,210.0,18.55
14851,490880,6.968054,50.981943,Mobilfunk,4.8,0.48,300.0,18.4
14851,490880,6.968054,50.981943,Mobilfunk,4.02,0.25,300.0,18.4
14851,490880,6.968054,50.981943,Mobilfunk,6.53,1.41,120.0,25.0
14851,490880,6.968054,50.981943,Mobilfunk,5.62,1.21,120.0,25.0
14851,490880,6.968054,50.981943,Mobilfunk,5.22,1.18,120.0,25.6
14851,490880,6.968054,50.981943,Mobilfunk,5.62,1.21,210.0,25.0
14851,490880,6.968054,50.981943,Mobilfunk,5.62,1.21,330.0,25.0
14851,490880,6.968054,50.981943,Mobilfunk,6.53,1.41,210.0,25.0
14851,490880,6.968054,50.981943,Mobilfunk,6.53,1.41,330.0,25.0
14851,490880,6.968054,50.981943,Mobilfunk,5.22,1.18,210.0,25.6
14851,490880,6.968054,50.981943,Mobilfunk,5.22,1.18,330.0,25.6
14851,490880,6.968054,50.981943,Mobilfunk,5.89,1.33,120.0,25.6
14851,490880,6.968054,50.981943,Mobilfunk,5.89,1.33,210.0,25.6
14851,490880,6.968054,50.981943,Mobilfunk,5.89,1.33,330.0,25.6
14856,491136,6.959166,50.993888,Mobilfunk,7.33,1.14,0.0,19.25
14856,491136,6.959166,50.993888,Mobilfunk,7.33,1.14,150.0,19.25
14856,491136,6.959166,50.993888,Mobilfunk,7.33,1.14,250.0,19.25
14856,491136,6.959166,50.993888,Mobilfunk,10.32,2.23,0.0,21.05
14856,491136,6.959166,50.993888,Mobilfunk,10.32,2.23,150.0,21.05
14856,491136,6.959166,50.993888,Mobilfunk,10.21,2.21,250.0,21.05
14912,490341,6.983054,51.030277,Mobilfunk,5.37,0.83,90.0,27.06
14912,490341,6.983054,51.030277,Mobilfunk,4.78,0.74,330.0,27.06
14912,490341,6.983054,51.030277,Mobilfunk,4.13,0.82,60.0,27.3
14912,490341,6.983054,51.030277,Mobilfunk,4.13,0.82,300.0,27.3
14912,490341,6.983054,51.030277,Mobilfunk,4.02,0.61,300.0,28.0
14912,490341,6.983054,51.030277,Mobilfunk,9.78,1.18,90.0,29.8
14912,490341,6.983054,51.030277,Mobilfunk,9.78,1.18,210.0,29.8
14912,490341,6.983054,51.030277,Mobilfunk,11.16,1.34,330.0,29.8
14912,490341,6.983054,51.030277,Mobilfunk,5.56,0.86,210.0,27.06
14912,490341,6.983054,51.030277,Mobilfunk,4.13,0.82,180.0,27.3
14912,490341,6.983054,51.030277,Mobilfunk,4.02,0.61,180.0,28.0
14912,490341,6.983054,51.030277,Mobilfunk,4.02,0.61,60.0,28.0
14913,491381,7.016666,50.96,Mobilfunk,12.07,2.61,60.0,21.4
14913,491381,7.016666,50.96,Mobilfunk,12.07,2.61,140.0,21.4
14913,491381,7.016666,50.96,Mobilfunk,14.12,3.05,250.0,21.4
14913,491381,7.016666,50.96,Mobilfunk,7.59,1.64,60.0,19.9
14913,491381,7.016666,50.96,Mobilfunk,7.59,1.64,140.0,19.9
14913,491381,7.016666,50.96,Mobilfunk,7.59,1.64,250.0,19.9
14913,491381,7.016666,50.96,Mobilfunk,7.52,1.63,60.0,19.9
14913,491381,7.016666,50.96,Mobilfunk,7.52,1.63,140.0,19.9
14913,491381,7.016666,50.96,Mobilfunk,7.52,1.63,250.0,19.9
14913,491381,7.016666,50.96,Mobilfunk,4.16,0.79,0.0,19.15
14913,491381,7.016666,50.96,Mobilfunk,4.16,0.79,120.0,19.15
14913,491381,7.016666,50.96,Mobilfunk,4.16,0.79,240.0,19.15
14913,491381,7.016666,50.96,Mobilfunk,6.17,1.22,0.0,19.15
14913,491381,7.016666,50.96,Mobilfunk,6.17,1.22,120.0,19.15
14913,491381,7.016666,50.96,Mobilfunk,6.17,1.22,240.0,19.15
14915,491374,6.880554,51.024166,Mobilfunk,5.43,1.17,40.0,13.6
14915,491374,6.880554,51.024166,Mobilfunk,5.43,1.17,140.0,13.6
14915,491374,6.880554,51.024166,Mobilfunk,4.95,1.07,240.0,13.6
14920,490665,7.0525,51.033888,Mobilfunk,7.14,1.11,10.0,23.06
14920,490665,7.0525,51.033888,Mobilfunk,7.31,1.13,90.0,23.06
14920,490665,7.0525,51.033888,Mobilfunk,7.31,1.13,260.0,23.06
14920,490665,7.0525,51.033888,Mobilfunk,5.13,0.79,10.0,24.96
14920,490665,7.0525,51.033888,Mobilfunk,5.25,0.81,90.0,24.96
14920,490665,7.0525,51.033888,Mobilfunk,5.25,0.81,260.0,24.96
14920,490665,7.0525,51.033888,Mobilfunk,3.51,0.76,10.0,24.96
14920,490665,7.0525,51.033888,Mobilfunk,3.51,0.76,90.0,24.96
14920,490665,7.0525,51.033888,Mobilfunk,3.51,0.76,260.0,24.96
14920,490665,7.0525,51.033888,Mobilfunk,3.58,0.77,10.0,23.03
14920,490665,7.0525,51.033888,Mobilfunk,3.58,0.77,90.0,23.03
14920,490665,7.0525,51.033888,Mobilfunk,3.58,0.77,260.0,23.03
14930,491169,7.061944,51.048888,Mobilfunk,4.04,0.6,20.0,35.58
