station_european_code,component_code,component_name,component_caption,measurement_unit,measurement_european_group_code,statistics_period,statistics_year,statistics_average_group,statistic_shortname,statistic_name,statistic_value,statistics_percentage_valid,statistics_number_valid,statistics_calculated
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1998,day,Max,maximum,102.583,98.356,359,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1998,hour,P50,50 percentile,30.0,98.276,8609,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1998,hour,Mean,annual mean,33.086,98.276,8609,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1998,hour,P95,95 percentile,73.0,98.276,8609,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1998,hour,P98,98 percentile,90.0,98.276,8609,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1998,hour,Max,maximum,160.0,98.276,8609,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1999,day,P50,50 percentile,28.125,98.356,359,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1999,day,Mean,annual mean,31.251,98.356,359,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1999,day,P95,95 percentile,57.208,98.356,359,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1999,day,P98,98 percentile,71.625,98.356,359,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1999,day,Max,maximum,168.458,98.356,359,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1999,hour,P50,50 percentile,28.0,98.436,8623,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1999,hour,Mean,annual mean,31.262,98.436,8623,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1999,hour,P95,95 percentile,67.0,98.436,8623,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1999,hour,P98,98 percentile,84.0,98.436,8623,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,1999,hour,Max,maximum,271.0,98.436,8623,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2000,day,P50,50 percentile,26.458,96.175,352,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2000,day,Mean,annual mean,29.636,96.175,352,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2000,day,P95,95 percentile,58.667,96.175,352,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2000,day,P98,98 percentile,69.542,96.175,352,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2000,day,Max,maximum,125.375,96.175,352,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2000,hour,P50,50 percentile,26.0,97.154,8534,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2000,hour,Mean,annual mean,29.451,97.154,8534,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2000,hour,P95,95 percentile,68.0,97.154,8534,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2000,hour,P98,98 percentile,88.0,97.154,8534,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2000,hour,Max,maximum,167.0,97.154,8534,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2001,day,P50,50 percentile,29.875,93.425,341,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2001,day,Mean,annual mean,32.424,93.425,341,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2001,day,P95,95 percentile,58.875,93.425,341,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2001,day,P98,98 percentile,67.095,93.425,341,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2001,day,Max,maximum,82.792,93.425,341,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2001,hour,P50,50 percentile,30.0,90.811,7955,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2001,hour,Mean,annual mean,32.586,90.811,7955,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2001,hour,P95,95 percentile,69.0,90.811,7955,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2001,hour,P98,98 percentile,84.0,90.811,7955,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2001,hour,Max,maximum,143.0,90.811,7955,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2002,day,P50,50 percentile,29.583,85.753,313,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2002,day,Mean,annual mean,32.767,85.753,313,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2002,day,P95,95 percentile,61.292,85.753,313,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2002,day,P98,98 percentile,79.042,85.753,313,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2002,day,Max,maximum,98.708,85.753,313,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2002,hour,P50,50 percentile,28.0,87.295,7647,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2002,hour,Mean,annual mean,32.818,87.295,7647,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2002,hour,P95,95 percentile,78.0,87.295,7647,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2002,hour,P98,98 percentile,96.0,87.295,7647,True
DENW059,4,Total suspended particulates (aerosol),SPM,µg/m3,600,Calendar year,2002,hour,Max,maximum,299.0,87.295,7647,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2003,day,P50,50 percentile,23.417,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2003,day,Mean,annual mean,25.28,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2003,day,P95,95 percentile,49.417,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2003,day,P98,98 percentile,54.318,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2003,day,Max,maximum,73.833,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2003,day,Max36,36th highest value,40.917,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2003,day,Max8,8th highest value,54.318,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2003,day,Days(c > 50),days with c > 50 ug/m3,18.0,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2003,hour,P50,50 percentile,23.0,98.219,8604,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2003,hour,Mean,annual mean,25.299,98.219,8604,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2003,hour,P95,95 percentile,55.0,98.219,8604,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2003,hour,P98,98 percentile,67.0,98.219,8604,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2003,hour,Max,maximum,129.0,98.219,8604,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2004,day,P50,50 percentile,20.333,98.634,361,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2004,day,Mean,annual mean,22.737,98.634,361,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2004,day,P95,95 percentile,44.625,98.634,361,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2004,day,P98,98 percentile,53.958,98.634,361,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2004,day,Max,maximum,74.95,98.634,361,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2004,day,Max36,36th highest value,37.167,98.634,361,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2004,day,Max8,8th highest value,53.958,98.634,361,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2004,day,Days(c > 50),days with c > 50 ug/m3,10.0,98.634,361,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2004,hour,P50,50 percentile,20.0,98.588,8660,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2004,hour,Mean,annual mean,22.744,98.588,8660,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2004,hour,P95,95 percentile,51.0,98.588,8660,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2004,hour,P98,98 percentile,62.0,98.588,8660,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2004,hour,Max,maximum,284.0,98.588,8660,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2005,day,P50,50 percentile,19.792,97.808,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2005,day,Mean,annual mean,21.819,97.808,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2005,day,P95,95 percentile,39.417,97.808,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2005,day,P98,98 percentile,44.042,97.808,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2005,day,Max,maximum,68.167,97.808,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2005,day,Max36,36th highest value,35.458,97.808,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2005,day,Max8,8th highest value,44.042,97.808,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2005,day,Days(c > 50),days with c > 50 ug/m3,6.0,97.808,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2005,hour,P50,50 percentile,20.0,97.877,8574,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2005,hour,Mean,annual mean,21.743,97.877,8574,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2005,hour,P95,95 percentile,45.0,97.877,8574,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2005,hour,P98,98 percentile,56.0,97.877,8574,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2005,hour,Max,maximum,182.0,97.877,8574,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2006,day,P50,50 percentile,19.9,96.712,353,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2006,day,Mean,annual mean,22.645,96.712,353,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2006,day,P95,95 percentile,44.785,96.712,353,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2006,day,P98,98 percentile,62.058,96.712,353,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2006,day,Max,maximum,118.79,96.712,353,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2006,day,Max36,36th highest value,36.169,96.712,353,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2006,day,Max8,8th highest value,62.058,96.712,353,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2006,day,Days(c > 50),days with c > 50 ug/m3,12.0,96.712,353,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2006,hour,P50,50 percentile,19.5,97.432,8535,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2006,hour,Mean,annual mean,22.594,97.432,8535,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2006,hour,P95,95 percentile,50.55,97.432,8535,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2006,hour,P98,98 percentile,70.05,97.432,8535,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2006,hour,Max,maximum,199.3,97.432,8535,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2007,day,P50,50 percentile,18.208,97.534,356,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2007,day,Mean,annual mean,21.108,97.534,356,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2007,day,P95,95 percentile,40.375,97.534,356,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2007,day,P98,98 percentile,56.583,97.534,356,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2007,day,Max,maximum,77.682,97.534,356,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2007,day,Max36,36th highest value,36.042,97.534,356,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2007,day,Max8,8th highest value,56.583,97.534,356,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2007,day,Days(c > 50),days with c > 50 ug/m3,9.0,97.534,356,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2007,hour,P50,50 percentile,18.0,97.489,8540,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2007,hour,Mean,annual mean,21.093,97.489,8540,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2007,hour,P95,95 percentile,48.0,97.489,8540,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2007,hour,P98,98 percentile,62.0,97.489,8540,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2007,hour,Max,maximum,171.0,97.489,8540,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2008,day,P50,50 percentile,18.061,97.541,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2008,day,Mean,annual mean,19.449,97.541,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2008,day,P95,95 percentile,34.36,97.541,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2008,day,P98,98 percentile,46.196,97.541,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2008,day,Max,maximum,62.406,97.541,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2008,day,Max36,36th highest value,28.903,97.541,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2008,day,Max8,8th highest value,46.196,97.541,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2008,day,Days(c > 50),days with c > 50 ug/m3,4.0,97.541,357,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2008,hour,P50,50 percentile,17.716,96.152,8446,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2008,hour,Mean,annual mean,19.553,96.152,8446,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2008,hour,P95,95 percentile,40.232,96.152,8446,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2008,hour,P98,98 percentile,52.43,96.152,8446,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2008,hour,Max,maximum,315.22,96.152,8446,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2009,day,P50,50 percentile,18.092,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2009,day,Mean,annual mean,21.646,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2009,day,P95,95 percentile,39.391,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2009,day,P98,98 percentile,55.902,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2009,day,Max,maximum,127.673,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2009,day,Max36,36th highest value,33.806,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2009,day,Max8,8th highest value,55.902,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2009,day,Days(c > 50),days with c > 50 ug/m3,12.0,98.082,358,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2009,hour,P50,50 percentile,18.094,96.53,8456,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2009,hour,Mean,annual mean,21.756,96.53,8456,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2009,hour,P95,95 percentile,47.094,96.53,8456,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2009,hour,P98,98 percentile,68.649,96.53,8456,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2009,hour,Max,maximum,342.674,96.53,8456,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2010,day,P50,50 percentile,20.042,95.89,350,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2010,day,Mean,annual mean,21.752,95.89,350,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2010,day,P95,95 percentile,40.194,95.89,350,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2010,day,P98,98 percentile,53.848,95.89,350,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2010,day,Max,maximum,90.338,95.89,350,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2010,day,Max36,36th highest value,33.436,95.89,350,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2010,day,Max8,8th highest value,53.848,95.89,350,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2010,day,Days(c > 50),days with c > 50 ug/m3,8.0,95.89,350,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2010,hour,P50,50 percentile,19.13,96.142,8422,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2010,hour,Mean,annual mean,21.77,96.142,8422,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2010,hour,P95,95 percentile,46.01,96.142,8422,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2010,hour,P98,98 percentile,62.221,96.142,8422,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2010,hour,Max,maximum,165.64,96.142,8422,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2011,day,P50,50 percentile,19.303,93.699,342,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2011,day,Mean,annual mean,22.826,93.699,342,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2011,day,P95,95 percentile,47.544,93.699,342,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2011,day,P98,98 percentile,63.026,93.699,342,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2011,day,Max,maximum,104.441,93.699,342,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2011,day,Max36,36th highest value,38.059,93.699,342,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2011,day,Max8,8th highest value,63.026,93.699,342,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2011,day,Days(c > 50),days with c > 50 ug/m3,16.0,93.699,342,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2011,hour,P50,50 percentile,18.757,92.991,8146,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2011,hour,Mean,annual mean,22.745,92.991,8146,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2011,hour,P95,95 percentile,53.974,92.991,8146,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2011,hour,P98,98 percentile,72.533,92.991,8146,True
DENW059,5,Particulate matter < 10 µm (aerosol),PM10,µg/m3,600,Calendar year,2011,hour,Max,maximum,567.494,92.991,8146,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,day,P50,50 percentile,21.167,78.904,288,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,day,Mean,annual mean,26.081,78.904,288,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,day,P95,95 percentile,64.708,78.904,288,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,day,P98,98 percentile,75.333,78.904,288,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,day,Max,maximum,95.292,78.904,288,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,dymax,P50,50 percentile,39.375,77.808,284,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,dymax,Mean,annual mean,49.994,77.808,284,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,dymax,P95,95 percentile,133.25,77.808,284,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,dymax,P98,98 percentile,148.0,77.808,284,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,dymax,Max,maximum,180.875,77.808,284,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,dymax,Max26,26th highest value,124.5,77.808,284,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,dymax,Days(c > 120),days with c > 120 ug/m3,27.0,77.808,284,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,dymax,SOMO35,"SOMO35 (c > 70 ug/m3, year,corrected)",3790.0,77.808,284,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,hour,P50,50 percentile,12.0,78.664,6891,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,hour,Mean,annual mean,26.096,78.664,6891,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,hour,P95,95 percentile,100.0,78.664,6891,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,hour,P98,98 percentile,134.0,78.664,6891,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,hour,Max,maximum,240.0,78.664,6891,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1989,hour,AOT40,"AOT40 (c > 80 ug/m3,3 months,corrected)",15951.0,79.348,876,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,day,P50,50 percentile,23.583,96.986,354,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,day,Mean,annual mean,26.293,96.986,354,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,day,P95,95 percentile,56.958,96.986,354,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,day,P98,98 percentile,82.833,96.986,354,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,day,Max,maximum,101.875,96.986,354,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,dymax,P50,50 percentile,41.625,96.712,353,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,dymax,Mean,annual mean,49.936,96.712,353,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,dymax,P95,95 percentile,128.625,96.712,353,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,dymax,P98,98 percentile,161.75,96.712,353,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,dymax,Max,maximum,224.5,96.712,353,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,dymax,Max26,26th highest value,109.25,96.712,353,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,dymax,Days(c > 120),days with c > 120 ug/m3,21.0,96.712,353,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,dymax,SOMO35,"SOMO35 (c > 70 ug/m3, year,corrected)",3136.0,96.712,353,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,hour,P50,50 percentile,15.0,98.265,8608,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,hour,Mean,annual mean,26.251,98.265,8608,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,hour,P95,95 percentile,88.0,98.265,8608,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,hour,P98,98 percentile,123.0,98.265,8608,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,hour,Max,maximum,297.0,98.265,8608,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1990,hour,AOT40,"AOT40 (c > 80 ug/m3,3 months,corrected)",10982.0,100.0,1104,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1991,day,P50,50 percentile,23.417,93.425,341,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1991,day,Mean,annual mean,25.619,93.425,341,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1991,day,P95,95 percentile,57.917,93.425,341,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1991,day,P98,98 percentile,69.167,93.425,341,True
DENW059,7,Ozone (air),O3,µg/m3,100,Calendar year,1991,day,Max,maximum,104.458,93.425,341,True
