station_european_code,component_code,component_name,component_caption,measurement_unit,measurement_european_group_code,statistics_period,statistics_year,statistics_average_group,statistic_shortname,statistic_name,statistic_value,statistics_percentage_valid,statistics_number_valid,statistics_calculated
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1992,hour,Hours(c > 200),hours with c > 200 ug/m3,0.0,93.955,8253,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1993,day,P50,50 percentile,35.524,96.164,351,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1993,day,Mean,annual mean,36.552,96.164,351,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1993,day,P95,95 percentile,59.5,96.164,351,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1993,day,P98,98 percentile,69.042,96.164,351,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1993,day,Max,maximum,91.167,96.164,351,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1993,hour,P50,50 percentile,35.0,97.18,8513,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1993,hour,Mean,annual mean,36.577,97.18,8513,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1993,hour,P95,95 percentile,72.0,97.18,8513,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1993,hour,P98,98 percentile,85.0,97.18,8513,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1993,hour,Max,maximum,140.0,97.18,8513,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1993,hour,Max19,19th highest value,110.0,97.18,8513,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1993,hour,Hours(c > 200),hours with c > 200 ug/m3,0.0,97.18,8513,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1994,day,Mean,annual mean,36.793,90.685,331,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1994,day,P50,50 percentile,36.917,90.685,331,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1994,day,P95,95 percentile,58.375,90.685,331,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1994,day,P98,98 percentile,61.542,90.685,331,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1994,day,Max,maximum,65.583,90.685,331,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1994,hour,P50,50 percentile,36.0,92.374,8092,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1994,hour,Mean,annual mean,36.878,92.374,8092,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1994,hour,P95,95 percentile,69.0,92.374,8092,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1994,hour,P98,98 percentile,79.0,92.374,8092,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1994,hour,Max,maximum,123.0,92.374,8092,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1994,hour,Max19,19th highest value,103.0,92.374,8092,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1994,hour,Hours(c > 200),hours with c > 200 ug/m3,0.0,92.374,8092,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1995,day,P50,50 percentile,37.292,88.219,322,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1995,day,Mean,annual mean,37.378,88.219,322,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1995,day,P95,95 percentile,56.667,88.219,322,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1995,day,P98,98 percentile,63.5,88.219,322,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1995,day,Max,maximum,72.0,88.219,322,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1995,hour,P50,50 percentile,36.0,90.959,7968,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1995,hour,Mean,annual mean,37.651,90.959,7968,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1995,hour,P95,95 percentile,69.0,90.959,7968,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1995,hour,P98,98 percentile,80.0,90.959,7968,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1995,hour,Max,maximum,146.0,90.959,7968,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1995,hour,Max19,19th highest value,105.0,90.959,7968,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1995,hour,Hours(c > 200),hours with c > 200 ug/m3,0.0,90.959,7968,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1996,day,P50,50 percentile,37.917,97.814,358,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1996,day,Mean,annual mean,38.489,97.814,358,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1996,day,P95,95 percentile,58.167,97.814,358,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1996,day,P98,98 percentile,66.333,97.814,358,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1996,day,Max,maximum,87.333,97.814,358,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1996,hour,P50,50 percentile,37.0,97.928,8602,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1996,hour,Mean,annual mean,38.486,97.928,8602,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1996,hour,P95,95 percentile,70.0,97.928,8602,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1996,hour,P98,98 percentile,80.0,97.928,8602,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1996,hour,Max,maximum,118.0,97.928,8602,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1996,hour,Max19,19th highest value,98.0,97.928,8602,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,100,Calendar year,1996,hour,Hours(c > 200),hours with c > 200 ug/m3,0.0,97.928,8602,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,200,Calendar year,1996,day,P50,50 percentile,36.75,97.814,358,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,200,Calendar year,1996,day,Mean,annual mean,37.291,97.814,358,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,200,Calendar year,1996,day,P95,95 percentile,56.583,97.814,358,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,200,Calendar year,1996,day,P98,98 percentile,66.0,97.814,358,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,200,Calendar year,1996,day,Max,maximum,84.25,97.814,358,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,200,Calendar year,1996,hour,P50,50 percentile,36.0,97.928,8602,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,200,Calendar year,1996,hour,Mean,annual mean,37.294,97.928,8602,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,200,Calendar year,1996,hour,P95,95 percentile,70.0,97.928,8602,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,200,Calendar year,1996,hour,P98,98 percentile,80.0,97.928,8602,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,200,Calendar year,1996,hour,Max,maximum,118.0,97.928,8602,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,200,Calendar year,1996,hour,Max19,19th highest value,98.0,97.928,8602,True
DENW055,8,Nitrogen dioxide (air),NO2,µg/m3,200,Calendar year,1996,hour,Hours(c > 200),hours with c > 200 ug/m3,0.0,97.928,8602,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,day,Mean,annual mean,9.077,86.066,315,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,day,P50,50 percentile,9.318,86.066,315,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,day,P95,95 percentile,17.917,86.066,315,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,day,P98,98 percentile,22.292,86.066,315,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,day,Max,maximum,38.542,86.066,315,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,dymax,P50,50 percentile,10.625,81.967,300,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,dymax,Mean,annual mean,13.71,81.967,300,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,dymax,P95,95 percentile,30.0,81.967,300,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,dymax,P98,98 percentile,44.167,81.967,300,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,dymax,Max,maximum,68.75,81.967,300,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,hour,Mean,annual mean,9.003,87.659,7700,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,hour,P50,50 percentile,10.0,87.659,7700,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,hour,P95,95 percentile,20.0,87.659,7700,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,hour,P98,98 percentile,30.0,87.659,7700,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1988,hour,Max,maximum,130.0,87.659,7700,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,day,P50,50 percentile,0.979,90.411,330,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,day,Mean,annual mean,1.086,90.411,330,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,day,P95,95 percentile,2.354,90.411,330,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,day,P98,98 percentile,3.271,90.411,330,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,day,Max,maximum,7.152,90.411,330,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,dymax,P50,50 percentile,1.25,87.945,321,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,dymax,Mean,annual mean,1.72,87.945,321,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,dymax,P95,95 percentile,4.25,87.945,321,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,dymax,P98,98 percentile,6.375,87.945,321,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,dymax,Max,maximum,22.062,87.945,321,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,hour,P50,50 percentile,1.0,89.326,7825,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,hour,Mean,annual mean,1.084,89.326,7825,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,hour,P95,95 percentile,2.5,89.326,7825,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,hour,P98,98 percentile,4.0,89.326,7825,True
DENW055,10,Carbon monoxide (air),CO,mg/m3,100,Calendar year,1989,hour,Max,maximum,13.0,89.326,7825,True
DENW055,12,Lead (aerosol),Pb,µg/m3,100,Calendar year,1988,day,P50,50 percentile,0.12,26.776,98,True
DENW055,12,Lead (aerosol),Pb,µg/m3,100,Calendar year,1988,day,Mean,annual mean,0.142,26.776,98,True
DENW055,12,Lead (aerosol),Pb,µg/m3,100,Calendar year,1988,day,P95,95 percentile,0.3,26.776,98,True
DENW055,12,Lead (aerosol),Pb,µg/m3,100,Calendar year,1988,day,P98,98 percentile,0.39,26.776,98,True
DENW055,12,Lead (aerosol),Pb,µg/m3,100,Calendar year,1988,day,Max,maximum,0.44,26.776,98,True
DENW055,12,Lead (aerosol),Pb,µg/m3,100,Calendar year,1989,day,P50,50 percentile,0.12,25.479,93,True
DENW055,12,Lead (aerosol),Pb,µg/m3,100,Calendar year,1989,day,Mean,annual mean,0.14,25.479,93,True
DENW055,12,Lead (aerosol),Pb,µg/m3,100,Calendar year,1989,day,P95,95 percentile,0.33,25.479,93,True
DENW055,12,Lead (aerosol),Pb,µg/m3,100,Calendar year,1989,day,P98,98 percentile,0.46,25.479,93,True
DENW055,12,Lead (aerosol),Pb,µg/m3,100,Calendar year,1989,day,Max,maximum,0.58,25.479,93,True
DENW055,14,Cadmium (aerosol),Cd,ng/m3,100,Calendar year,1988,day,P50,50 percentile,0.001,26.776,98,True
DENW055,14,Cadmium (aerosol),Cd,ng/m3,100,Calendar year,1988,day,Mean,annual mean,0.001,26.776,98,True
DENW055,14,Cadmium (aerosol),Cd,ng/m3,100,Calendar year,1988,day,P95,95 percentile,0.003,26.776,98,True
DENW055,14,Cadmium (aerosol),Cd,ng/m3,100,Calendar year,1988,day,P98,98 percentile,0.003,26.776,98,True
DENW055,14,Cadmium (aerosol),Cd,ng/m3,100,Calendar year,1988,day,Max,maximum,0.012,26.776,98,True
DENW055,14,Cadmium (aerosol),Cd,ng/m3,100,Calendar year,1989,day,P50,50 percentile,0.001,25.479,93,True
DENW055,14,Cadmium (aerosol),Cd,ng/m3,100,Calendar year,1989,day,Mean,annual mean,0.001,25.479,93,True
DENW055,14,Cadmium (aerosol),Cd,ng/m3,100,Calendar year,1989,day,P95,95 percentile,0.002,25.479,93,True
DENW055,14,Cadmium (aerosol),Cd,ng/m3,100,Calendar year,1989,day,P98,98 percentile,0.003,25.479,93,True
DENW055,14,Cadmium (aerosol),Cd,ng/m3,100,Calendar year,1989,day,Max,maximum,0.01,25.479,93,True
