Nr;Name;MaxSchnellmeldungen;AnzSchnellmeldungen;Wahlberechtigte;abgegeben;Wahlbeteiligung;gültigeStimmzettel;gültig;ungültigeStimmzettel;ungültig;gültig2;ungültig2;CDU;CDU_Proz;Z_CDU;Z_CDU_Proz;SPD;SPD_Proz;Z_SPD;Z_SPD_Proz;FDP;FDP_Proz;Z_FDP;Z_FDP_Proz;GRÜNE;GRÜNE_Proz;Z_GRÜNE;Z_GRÜNE_Proz;DIE LINKE;DIE LINKE_Proz;Z_DIE LINKE;Z_DIE LINKE_Proz;PIRATEN;PIRATEN_Proz;Z_PIRATEN;Z_PIRATEN_Proz;NPD;NPD_Proz;Z_NPD;Z_NPD_Proz;REP;REP_Proz;Z_REP;Z_REP_Proz;Bündnis 21/RRP;Bündnis 21/RRP_Proz;Z_Bündnis 21/RRP;Z_Bündnis 21/RRP_Proz;Volksabstimmung;Volksabstimmung_Proz;Z_Volksabstimmung;Z_Volksabstimmung_Proz;ÖDP;ÖDP_Proz;Z_ÖDP;Z_ÖDP_Proz;MLPD;MLPD_Proz;Z_MLPD;Z_MLPD_Proz;BüSo;BüSo_Proz;Z_BüSo;Z_BüSo_Proz;PSG;PSG_Proz;Z_PSG;Z_PSG_Proz;AfD;AfD_Proz;Z_AfD;Z_AfD_Proz;BIG;BIG_Proz;Z_BIG;Z_BIG_Proz;pro Deutschland;pro Deutschland_Proz;Z_pro Deutschland;Z_pro Deutschland_Proz;DIE RECHTE;DIE RECHTE_Proz;Z_DIE RECHTE;Z_DIE RECHTE_Proz;FREIE WÄHLER;FREIE WÄHLER_Proz;Z_FREIE WÄHLER;Z_FREIE WÄHLER_Proz;Partei der Nichtwähler;Partei der Nichtwähler_Proz;Z_Partei der Nichtwähler;Z_Partei der Nichtwähler_Proz;Partei der Vernunft;Partei der Vernunft_Proz;Z_Partei der Vernunft;Z_Partei der Vernunft_Proz;Die PARTEI;Die PARTEI_Proz;Z_Die PARTEI;Z_Die PARTEI_Proz;
60602;60602;1;1;663;280;42,23;;274;;6;277;3;116;42,34;110;39,71;127;46,35;89;32,13;5;1,82;18;6,50;13;4,74;25;9,03;7;2,55;16;5,78;3;1,09;2;0,72;3;1,09;1;0,36;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,36;0;0,00;13;4,69;0;0,00;0;0,00;0;0,00;1;0,36;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,36;
60603;60603;1;1;1057;456;43,14;;451;;5;450;6;181;40,13;170;37,78;187;41,46;140;31,11;12;2,66;19;4,22;12;2,66;29;6,44;21;4,66;29;6,44;17;3,77;13;2,89;13;2,88;8;1,78;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,22;0;0,00;0;0,00;1;0,22;0;0,00;0;0,00;0;0,00;0;0,00;28;6,22;0;0,00;3;0,67;0;0,00;4;0,89;0;0,00;0;0,00;7;1,55;1;0,22;0;0,00;0;0,00;0;0,00;1;0,22;0;0,00;4;0,89;
60604;60604;1;1;646;300;46,44;;295;;5;295;5;156;52,88;145;49,15;108;36,61;93;31,53;3;1,02;12;4,07;7;2,37;12;4,07;12;4,07;14;4,75;2;0,68;1;0,34;3;1,02;2;0,68;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;11;3,73;0;0,00;0;0,00;0;0,00;1;0,34;0;0,00;0;0,00;4;1,36;3;1,02;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,34;
60605;60605;1;1;602;269;44,68;;267;;2;268;1;133;49,81;121;45,15;98;36,70;82;30,60;8;3,00;18;6,72;9;3,37;11;4,10;13;4,87;14;5,22;4;1,50;2;0,75;1;0,37;2;0,75;0;0,00;0;0,00;0;0,00;2;0,75;0;0,00;1;0,37;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,37;0;0,00;11;4,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,37;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;1,12;
60606;60606;1;1;1195;559;46,78;;552;;7;555;4;229;41,49;213;38,38;219;39,67;180;32,43;17;3,08;30;5,41;34;6,16;55;9,91;30;5,43;35;6,31;13;2,36;10;1,80;8;1,45;4;0,72;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,18;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;21;3,78;0;0,00;1;0,18;0;0,00;2;0,36;0;0,00;0;0,00;2;0,36;0;0,00;0;0,00;2;0,36;0;0,00;0;0,00;0;0,00;1;0,18;
60607;60607;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60608;60608;1;1;595;288;48,40;;282;;6;283;5;129;45,74;114;40,28;94;33,33;74;26,15;4;1,42;15;5,30;28;9,93;27;9,54;17;6,03;31;10,95;8;2,84;5;1,77;2;0,71;3;1,06;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;12;4,24;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,71;
60701;60701;1;1;842;461;54,75;;458;;3;456;5;207;45,20;200;43,86;146;31,88;118;25,88;13;2,84;27;5,92;46;10,04;45;9,87;35;7,64;37;8,11;9;1,97;3;0,66;2;0,44;4;0,88;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,22;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;17;3,73;0;0,00;0;0,00;0;0,00;1;0,22;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,22;0;0,00;1;0,22;0;0,00;1;0,22;
60702;60702;1;1;554;298;53,79;;294;;4;294;4;128;43,54;120;40,82;101;34,35;84;28,57;5;1,70;23;7,82;39;13,27;28;9,52;8;2,72;18;6,12;5;1,70;6;2,04;8;2,72;3;1,02;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,34;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;8;2,72;0;0,00;0;0,00;0;0,00;2;0,68;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,34;
60703;60703;1;1;621;340;54,75;;335;;5;335;5;179;53,43;157;46,87;103;30,75;77;22,99;8;2,39;24;7,16;19;5,67;21;6,27;17;5,07;21;6,27;6;1,79;4;1,19;3;0,90;3;0,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,60;0;0,00;24;7,16;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,30;
60704;60704;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60705;60705;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60706;60706;1;1;775;381;49,16;;377;;4;377;4;180;47,75;169;44,83;124;32,89;102;27,06;11;2,92;24;6,37;22;5,84;25;6,63;19;5,04;20;5,31;7;1,86;9;2,39;12;3,18;1;0,27;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,27;0;0,00;0;0,00;0;0,00;0;0,00;25;6,63;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,27;1;0,27;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,27;
60707;60707;1;1;594;256;43,10;;253;;3;255;1;126;49,80;107;41,96;68;26,88;64;25,10;7;2,77;24;9,41;28;11,07;24;9,41;9;3,56;13;5,10;6;2,37;7;2,75;4;1,58;2;0,78;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,78;0;0,00;0;0,00;0;0,00;0;0,00;2;0,79;0;0,00;0;0,00;0;0,00;0;0,00;9;3,53;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;1,19;2;0,78;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,39;
60801;60801;1;1;897;422;47,05;;417;;5;417;5;177;42,45;173;41,49;147;35,25;108;25,90;10;2,40;20;4,80;28;6,71;50;11,99;27;6,47;31;7,43;14;3,36;7;1,68;9;2,16;7;1,68;0;0,00;2;0,48;0;0,00;2;0,48;0;0,00;0;0,00;0;0,00;1;0,24;0;0,00;0;0,00;2;0,48;0;0,00;0;0,00;0;0,00;0;0,00;12;2,88;0;0,00;2;0,48;0;0,00;1;0,24;0;0,00;0;0,00;3;0,72;0;0,00;0;0,00;0;0,00;0;0,00;1;0,24;0;0,00;0;0,00;
60802;60802;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60803;60803;1;1;1503;696;46,31;;685;;11;690;6;288;42,04;258;37,39;258;37,66;222;32,17;12;1,75;22;3,19;31;4,53;45;6,52;59;8,61;62;8,99;19;2,77;17;2,46;9;1,31;10;1,45;0;0,00;2;0,29;0;0,00;1;0,14;0;0,00;1;0,14;0;0,00;0;0,00;0;0,00;0;0,00;3;0,44;1;0,14;0;0,00;0;0,00;0;0,00;28;4,06;0;0,00;6;0,87;0;0,00;2;0,29;0;0,00;0;0,00;6;0,88;4;0,58;0;0,00;2;0,29;0;0,00;2;0,29;0;0,00;5;0,72;
60901;60901;1;1;1045;371;35,50;;346;;25;344;27;128;36,99;114;33,14;153;44,22;118;34,30;6;1,73;15;4,36;10;2,89;20;5,81;39;11,27;48;13,95;4;1,16;7;2,03;6;1,73;1;0,29;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;13;3,78;0;0,00;2;0,58;0;0,00;4;1,16;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,29;0;0,00;1;0,29;0;0,00;0;0,00;
60902;60902;1;1;1319;423;32,07;;411;;12;411;12;136;33,09;122;29,68;169;41,12;137;33,33;9;2,19;12;2,92;15;3,65;29;7,06;59;14,36;73;17,76;12;2,92;13;3,16;6;1,46;3;0,73;0;0,00;2;0,49;0;0,00;0;0,00;0;0,00;2;0,49;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;11;2,68;0;0,00;1;0,24;0;0,00;2;0,49;0;0,00;0;0,00;5;1,22;1;0,24;0;0,00;2;0,49;0;0,00;0;0,00;0;0,00;1;0,24;
60903;60903;1;1;1048;342;32,63;;325;;17;329;13;138;42,46;132;40,12;122;37,54;110;33,43;6;1,85;5;1,52;15;4,62;15;4,56;36;11,08;40;12,16;5;1,54;5;1,52;3;0,92;1;0,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,61;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;11;3,34;0;0,00;3;0,91;0;0,00;3;0,91;0;0,00;0;0,00;0;0,00;2;0,61;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;
60904;60904;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60905;60905;1;1;1404;474;33,76;;460;;14;466;8;146;31,74;125;26,82;207;45,00;190;40,77;5;1,09;6;1,29;26;5,65;30;6,44;51;11,09;52;11,16;13;2,83;15;3,22;6;1,30;7;1,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,43;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;20;4,29;0;0,00;8;1,72;0;0,00;4;0,86;0;0,00;0;0,00;6;1,30;2;0,43;0;0,00;0;0,00;0;0,00;1;0,21;0;0,00;4;0,86;
61001;61001;1;1;803;379;47,20;;374;;5;374;5;124;33,16;112;29,95;156;41,71;118;31,55;4;1,07;13;3,48;33;8,82;36;9,63;35;9,36;43;11,50;12;3,21;7;1,87;8;2,14;7;1,87;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;27;7,22;0;0,00;1;0,27;0;0,00;1;0,27;0;0,00;0;0,00;2;0,53;1;0,27;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;8;2,14;
61002;61002;1;1;792;326;41,16;;319;;7;320;6;115;36,05;117;36,56;118;36,99;87;27,19;4;1,25;14;4,38;34;10,66;38;11,88;27;8,46;35;10,94;6;1,88;5;1,56;10;3,13;4;1,25;0;0,00;1;0,31;0;0,00;1;0,31;0;0,00;0;0,00;0;0,00;1;0,31;0;0,00;0;0,00;1;0,31;0;0,00;0;0,00;0;0,00;0;0,00;10;3,13;0;0,00;1;0,31;0;0,00;3;0,94;0;0,00;1;0,31;4;1,25;1;0,31;0;0,00;0;0,00;0;0,00;1;0,31;0;0,00;0;0,00;
61003;61003;1;1;810;518;63,95;;512;;6;512;6;196;38,28;195;38,09;227;44,34;178;34,77;2;0,39;14;2,73;30;5,86;37;7,23;40;7,81;40;7,81;15;2,93;14;2,73;2;0,39;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,39;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;12;2,34;0;0,00;14;2,73;0;0,00;2;0,39;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,20;0;0,00;0;0,00;0;0,00;3;0,59;
61004;61004;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61101;61101;1;1;1212;533;43,98;;528;;5;527;6;222;42,05;217;41,18;196;37,12;166;31,50;13;2,46;15;2,85;31;5,87;39;7,40;38;7,20;41;7,78;15;2,84;13;2,47;9;1,70;7;1,33;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,19;0;0,00;0;0,00;1;0,19;0;0,00;20;3,80;0;0,00;3;0,57;0;0,00;1;0,19;0;0,00;0;0,00;3;0,57;0;0,00;0;0,00;0;0,00;0;0,00;2;0,38;0;0,00;2;0,38;
61102;61102;1;1;1513;738;48,78;;731;;7;733;5;326;44,60;282;38,47;277;37,89;215;29,33;8;1,09;41;5,59;43;5,88;69;9,41;43;5,88;57;7,78;23;3,15;21;2,86;10;1,37;7;0,95;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,14;0;0,00;1;0,14;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;24;3,27;0;0,00;4;0,55;0;0,00;1;0,14;0;0,00;0;0,00;1;0,14;2;0,27;0;0,00;1;0,14;0;0,00;0;0,00;0;0,00;7;0,95;
61201;61201;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61202;61202;1;1;907;449;49,50;;439;;10;444;5;171;38,95;171;38,51;180;41,00;160;36,04;13;2,96;22;4,95;37;8,43;33;7,43;20;4,56;23;5,18;9;2,05;9;2,03;3;0,68;4;0,90;0;0,00;1;0,23;0;0,00;0;0,00;0;0,00;1;0,23;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;11;2,48;0;0,00;0;0,00;0;0,00;1;0,23;0;0,00;0;0,00;6;1,37;6;1,35;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,45;
61203;61203;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61204;61204;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61205;61205;1;1;1014;456;44,97;;450;;6;451;5;178;39,56;164;36,36;176;39,11;154;34,15;5;1,11;11;2,44;24;5,33;37;8,20;40;8,89;39;8,65;18;4,00;16;3,55;5;1,11;6;1,33;0;0,00;3;0,67;0;0,00;0;0,00;0;0,00;1;0,22;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;14;3,10;0;0,00;0;0,00;0;0,00;2;0,44;0;0,00;0;0,00;4;0,89;1;0,22;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;0,67;
61206;61206;1;1;780;350;44,87;;344;;6;346;4;138;40,12;123;35,55;133;38,66;103;29,77;8;2,33;23;6,65;27;7,85;33;9,54;20;5,81;21;6,07;11;3,20;8;2,31;6;1,74;4;1,16;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,29;0;0,00;0;0,00;0;0,00;0;0,00;23;6,65;0;0,00;1;0,29;0;0,00;3;0,87;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,29;0;0,00;0;0,00;0;0,00;3;0,87;
61207;61207;1;1;647;281;43,43;;277;;4;275;6;112;40,43;106;38,55;116;41,88;97;35,27;9;3,25;11;4,00;9;3,25;9;3,27;20;7,22;25;9,09;6;2,17;8;2,91;4;1,44;1;0,36;0;0,00;1;0,36;0;0,00;1;0,36;0;0,00;2;0,73;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;11;4,00;0;0,00;0;0,00;0;0,00;2;0,73;0;0,00;0;0,00;1;0,36;1;0,36;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;
70101;70101;1;1;684;298;43,57;;294;;4;295;3;115;39,12;103;34,92;109;37,07;88;29,83;6;2,04;15;5,08;29;9,86;39;13,22;14;4,76;23;7,80;4;1,36;4;1,36;3;1,02;2;0,68;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,34;1;0,34;0;0,00;0;0,00;13;4,42;17;5,76;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;1,02;
70102;70102;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70103;70103;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70104;70104;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70105;70105;1;1;638;260;40,75;;256;;4;256;4;99;38,67;88;34,38;95;37,11;91;35,55;4;1,56;6;2,34;21;8,20;23;8,98;18;7,03;22;8,59;4;1,56;5;1,95;4;1,56;2;0,78;0;0,00;2;0,78;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;8;3,13;13;5,08;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;1,17;1;0,39;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;1,17;
70106;70106;1;1;675;316;46,81;;315;;1;315;1;129;40,95;120;38,10;130;41,27;109;34,60;12;3,81;19;6,03;19;6,03;30;9,52;10;3,17;15;4,76;7;2,22;4;1,27;2;0,63;3;0,95;0;0,00;2;0,63;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;6;1,90;11;3,49;0;0,00;1;0,32;0;0,00;1;0,32;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;
70107;70107;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70108;70108;1;1;693;313;45,17;;308;;5;309;4;126;40,91;119;38,51;103;33,44;96;31,07;3;0,97;13;4,21;27;8,77;30;9,71;33;10,71;35;11,33;3;0,97;4;1,29;6;1,95;2;0,65;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;7;2,27;5;1,62;0;0,00;1;0,32;0;0,00;3;0,97;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,32;0;0,00;0;0,00;0;0,00;0;0,00;
70109;70109;1;1;715;320;44,76;;317;;3;316;4;116;36,59;110;34,81;132;41,64;102;32,28;6;1,89;13;4,11;21;6,62;36;11,39;15;4,73;19;6,01;15;4,73;17;5,38;7;2,21;5;1,58;0;0,00;2;0,63;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,32;0;0,00;0;0,00;0;0,00;3;0,95;6;1,90;0;0,00;0;0,00;0;0,00;3;0,95;0;0,00;0;0,00;1;0,32;1;0,32;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,63;
70110;70110;1;1;684;346;50,58;;342;;4;343;3;126;36,84;103;30,03;121;35,38;112;32,65;4;1,17;21;6,12;45;13,16;47;13,70;18;5,26;27;7,87;7;2,05;7;2,04;10;2,92;8;2,33;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,29;0;0,00;1;0,29;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;9;2,63;11;3,21;0;0,00;0;0,00;0;0,00;2;0,58;0;0,00;0;0,00;2;0,58;1;0,29;0;0,00;1;0,29;0;0,00;0;0,00;0;0,00;1;0,29;
70111;70111;1;1;666;358;53,75;;355;;3;356;2;148;41,69;144;40,45;131;36,90;103;28,93;7;1,97;20;5,62;37;10,42;45;12,64;13;3,66;19;5,34;7;1,97;10;2,81;2;0,56;0;0,00;0;0,00;1;0,28;0;0,00;0;0,00;0;0,00;1;0,28;0;0,00;0;0,00;0;0,00;0;0,00;1;0,28;0;0,00;0;0,00;0;0,00;9;2,54;13;3,65;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;
70201;70201;1;1;607;314;51,73;;309;;5;309;5;141;45,63;131;42,39;117;37,86;88;28,48;11;3,56;21;6,80;21;6,80;34;11,00;8;2,59;18;5,83;5;1,62;3;0,97;1;0,32;1;0,32;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,32;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;5;1,62;9;2,91;0;0,00;0;0,00;0;0,00;1;0,32;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,65;
70202;70202;1;1;554;255;46,03;;253;;2;253;2;93;36,76;74;29,25;102;40,32;90;35,57;9;3,56;26;10,28;12;4,74;15;5,93;20;7,91;25;9,88;6;2,37;7;2,77;2;0,79;0;0,00;0;0,00;2;0,79;0;0,00;0;0,00;0;0,00;1;0,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;9;3,56;10;3,95;0;0,00;0;0,00;0;0,00;2;0,79;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,40;0;0,00;0;0,00;0;0,00;0;0,00;
70203;70203;1;1;705;300;42,55;;300;;0;299;1;103;34,33;91;30,43;117;39,00;86;28,76;8;2,67;22;7,36;23;7,67;37;12,37;28;9,33;28;9,36;5;1,67;10;3,34;3;1,00;1;0,33;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;12;4,00;21;7,02;0;0,00;1;0,33;0;0,00;1;0,33;0;0,00;0;0,00;1;0,33;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,33;
70204;70204;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70205;70205;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70301;70301;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70302;70302;1;1;714;367;51,40;;365;;2;364;3;171;46,85;151;41,48;128;35,07;103;28,30;10;2,74;20;5,49;23;6,30;34;9,34;21;5,75;28;7,69;8;2,19;11;3,02;0;0,00;1;0,27;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;1,10;13;3,57;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;0,82;
