Name;Datum;Minimum;Maximum;Mittelwert
Menden_1;2013-12-22;55.300;60.400;57.560
Menden_1;2013-12-23;60.400;68.000;64.240
Menden_1;2013-12-24;66.700;68.000;67.040
Menden_1;2013-12-25;66.100;73.200;68.770
Menden_1;2013-12-26;73.600;85.600;81.140
Menden_1;2013-12-27;73.000;78.000;75.120
Menden_1;2013-12-28;71.700;74.900;72.970
Menden_1;2013-12-29;74.900;114.600;94.290
Menden_1;2013-12-30;99.400;112.700;104.400
Menden_1;2013-12-31;95.700;100.100;97.810
Menden_1;2014-01-01;92.500;95.700;94.350
Menden_Oberroedingh;2013-01-01;44.500;49.700;47.880
Menden_Oberroedingh;2013-01-02;39.567;46.633;43.080
Menden_Oberroedingh;2013-01-03;38.767;41.867;40.560
Menden_Oberroedingh;2013-01-04;36.967;41.067;38.940
Menden_Oberroedingh;2013-01-05;35.900;39.700;37.960
Menden_Oberroedingh;2013-01-06;35.233;38.400;36.940
Menden_Oberroedingh;2013-01-07;33.600;37.300;35.660
Menden_Oberroedingh;2013-01-08;32.733;36.300;34.510
Menden_Oberroedingh;2013-01-09;31.600;36.100;33.850
Menden_Oberroedingh;2013-01-10;30.733;35.800;33.610
Menden_Oberroedingh;2013-01-11;30.133;35.433;33.240
Menden_Oberroedingh;2013-01-12;28.400;32.400;30.910
Menden_Oberroedingh;2013-01-13;27.500;30.500;29.820
Menden_Oberroedingh;2013-01-14;27.067;29.900;29.420
Menden_Oberroedingh;2013-01-15;26.700;29.500;28.930
Menden_Oberroedingh;2013-01-16;25.467;29.333;27.680
Menden_Oberroedingh;2013-01-17;25.233;28.400;27.010
Menden_Oberroedingh;2013-01-18;24.600;27.700;26.310
Menden_Oberroedingh;2013-01-19;24.400;27.433;26.080
Menden_Oberroedingh;2013-01-20;24.133;27.000;26.070
Menden_Oberroedingh;2013-01-21;23.500;26.900;24.840
Menden_Oberroedingh;2013-01-22;23.000;26.100;25.150
Menden_Oberroedingh;2013-01-23;22.200;25.800;23.580
Menden_Oberroedingh;2013-01-24;22.000;24.800;23.350
Menden_Oberroedingh;2013-01-25;21.400;24.333;22.160
Menden_Oberroedingh;2013-01-26;21.200;24.700;22.540
Menden_Oberroedingh;2013-01-27;21.200;24.200;22.270
Menden_Oberroedingh;2013-01-28;22.200;26.300;23.880
Menden_Oberroedingh;2013-01-29;24.033;38.767;29.360
Menden_Oberroedingh;2013-01-30;37.233;66.933;48.950
Menden_Oberroedingh;2013-01-31;55.067;62.267;59.670
Menden_Oberroedingh;2013-02-01;50.300;60.367;52.400
Menden_Oberroedingh;2013-02-02;50.867;61.900;56.550
Menden_Oberroedingh;2013-02-03;49.100;52.967;51.400
Menden_Oberroedingh;2013-02-04;52.200;69.333;62.540
Menden_Oberroedingh;2013-02-05;62.800;69.600;67.130
Menden_Oberroedingh;2013-02-06;55.000;62.833;59.130
Menden_Oberroedingh;2013-02-07;48.833;54.867;51.810
Menden_Oberroedingh;2013-02-08;44.067;48.900;46.390
Menden_Oberroedingh;2013-02-09;39.900;44.067;42.050
Menden_Oberroedingh;2013-02-10;37.367;40.500;39.340
Menden_Oberroedingh;2013-02-11;35.400;38.600;37.280
Menden_Oberroedingh;2013-02-12;32.533;36.267;34.850
Menden_Oberroedingh;2013-02-13;30.567;34.100;32.970
Menden_Oberroedingh;2013-02-14;29.433;32.867;31.810
Menden_Oberroedingh;2013-02-15;28.400;31.900;31.240
Menden_Oberroedingh;2013-02-16;29.000;33.900;31.830
Menden_Oberroedingh;2013-02-17;29.500;32.400;31.020
Menden_Oberroedingh;2013-02-18;28.533;31.800;30.840
Menden_Oberroedingh;2013-02-19;27.833;31.700;30.540
Menden_Oberroedingh;2013-02-20;27.800;31.600;30.090
Menden_Oberroedingh;2013-02-21;26.967;30.300;29.620
Menden_Oberroedingh;2013-02-22;27.100;29.900;28.820
Menden_Oberroedingh;2013-02-23;26.000;29.867;28.380
Menden_Oberroedingh;2013-02-24;26.100;28.900;28.210
Menden_Oberroedingh;2013-02-25;25.200;28.800;27.160
Menden_Oberroedingh;2013-02-26;25.233;28.300;27.030
Menden_Oberroedingh;2013-02-27;24.800;27.900;26.620
Menden_Oberroedingh;2013-02-28;23.933;27.467;25.620
Menden_Oberroedingh;2013-03-01;24.200;27.400;25.910
Menden_Oberroedingh;2013-03-02;24.200;27.000;25.650
Menden_Oberroedingh;2013-03-03;23.800;27.033;25.500
Menden_Oberroedingh;2013-03-04;23.700;26.500;25.350
Menden_Oberroedingh;2013-03-05;23.433;26.667;24.590
Menden_Oberroedingh;2013-03-06;22.900;26.100;24.800
Menden_Oberroedingh;2013-03-07;23.400;26.000;25.070
Menden_Oberroedingh;2013-03-08;23.533;27.400;25.250
Menden_Oberroedingh;2013-03-09;24.400;28.567;26.490
Menden_Oberroedingh;2013-03-10;27.267;31.700;30.040
Menden_Oberroedingh;2013-03-11;27.800;30.300;29.700
Menden_Oberroedingh;2013-03-12;27.700;30.600;29.680
Menden_Oberroedingh;2013-03-13;27.333;30.300;29.420
Menden_Oberroedingh;2013-03-14;26.500;29.500;28.630
Menden_Oberroedingh;2013-03-15;25.400;28.700;27.840
Menden_Oberroedingh;2013-03-16;25.200;28.100;27.090
Menden_Oberroedingh;2013-03-17;25.400;29.300;27.250
Menden_Oberroedingh;2013-03-18;26.900;29.900;28.760
Menden_Oberroedingh;2013-03-19;26.500;29.300;28.340
Menden_Oberroedingh;2013-03-20;26.900;33.100;29.950
Menden_Oberroedingh;2013-03-21;28.600;32.300;30.750
Menden_Oberroedingh;2013-03-22;28.300;30.967;30.030
Menden_Oberroedingh;2013-03-23;27.500;30.567;29.620
Menden_Oberroedingh;2013-03-24;26.800;29.900;28.970
Menden_Oberroedingh;2013-03-25;26.300;28.900;28.200
Menden_Oberroedingh;2013-03-26;25.400;28.400;27.550
Menden_Oberroedingh;2013-03-27;24.833;27.500;26.930
Menden_Oberroedingh;2013-03-28;24.500;27.233;26.430
Menden_Oberroedingh;2013-03-29;24.200;26.900;25.950
Menden_Oberroedingh;2013-03-30;23.833;26.500;25.380
Menden_Oberroedingh;2013-03-31;23.400;26.133;25.310
Menden_Oberroedingh;2013-04-01;22.800;25.800;24.350
Menden_Oberroedingh;2013-04-02;22.600;25.500;23.970
Menden_Oberroedingh;2013-04-03;22.000;25.267;23.730
Menden_Oberroedingh;2013-04-04;22.200;24.900;23.380
Menden_Oberroedingh;2013-04-05;22.100;25.000;23.480
Menden_Oberroedingh;2013-04-06;21.700;24.900;23.000
Menden_Oberroedingh;2013-04-07;21.200;24.300;22.410
Menden_Oberroedingh;2013-04-08;21.200;24.067;22.350
Menden_Oberroedingh;2013-04-09;21.300;24.300;22.810
Menden_Oberroedingh;2013-04-10;21.100;24.700;22.340
Menden_Oberroedingh;2013-04-11;21.500;24.500;22.540
Menden_Oberroedingh;2013-04-12;21.200;26.567;22.830
Menden_Oberroedingh;2013-04-13;20.833;26.167;22.990
Menden_Oberroedingh;2013-04-14;20.133;22.800;20.860
Menden_Oberroedingh;2013-04-15;20.300;22.867;20.890
Menden_Oberroedingh;2013-04-16;20.233;22.800;21.070
Menden_Oberroedingh;2013-04-17;20.167;22.667;20.860
Menden_Oberroedingh;2013-04-18;20.300;22.633;20.870
Menden_Oberroedingh;2013-04-19;19.700;22.667;21.090
Menden_Oberroedingh;2013-04-20;19.433;22.800;20.650
Menden_Oberroedingh;2013-04-21;19.300;22.500;20.230
Menden_Oberroedingh;2013-04-22;19.033;22.300;20.230
Menden_Oberroedingh;2013-04-23;19.533;22.900;20.840
Menden_Oberroedingh;2013-04-24;18.533;19.867;19.110
Menden_Oberroedingh;2013-04-25;18.900;21.900;19.920
Menden_Oberroedingh;2013-04-26;18.900;29.800;20.980
Menden_Oberroedingh;2013-04-27;19.700;28.767;23.500
Menden_Oberroedingh;2013-04-28;19.500;22.600;20.650
Menden_Oberroedingh;2013-04-29;18.500;21.767;19.560
Menden_Oberroedingh;2013-04-30;18.400;21.400;19.410
Menden_Oberroedingh;2013-05-01;18.200;21.700;19.540
Menden_Oberroedingh;2013-05-02;18.100;19.700;18.530
Menden_Oberroedingh;2013-05-03;18.267;21.200;18.840
Menden_Oberroedingh;2013-05-04;17.700;21.400;18.900
Menden_Oberroedingh;2013-05-05;17.733;20.000;18.390
Menden_Oberroedingh;2013-05-06;17.500;21.000;18.750
Menden_Oberroedingh;2013-05-07;17.533;20.100;18.340
Menden_Oberroedingh;2013-05-08;17.433;20.200;18.230
Menden_Oberroedingh;2013-05-09;17.500;20.400;18.540
Menden_Oberroedingh;2013-05-10;17.233;20.600;18.070
Menden_Oberroedingh;2013-05-11;16.067;17.600;17.220
Menden_Oberroedingh;2013-05-12;17.600;20.000;18.830
Menden_Oberroedingh;2013-05-13;17.600;20.700;18.710
Menden_Oberroedingh;2013-05-14;17.100;20.700;17.730
Menden_Oberroedingh;2013-05-15;16.800;17.500;17.130
Menden_Oberroedingh;2013-05-16;16.500;19.200;17.270
Menden_Oberroedingh;2013-05-17;17.133;19.667;17.960
Menden_Oberroedingh;2013-05-18;16.500;20.067;17.670
Menden_Oberroedingh;2013-05-19;16.300;17.100;16.620
Menden_Oberroedingh;2013-05-20;16.300;23.300;19.350
Menden_Oberroedingh;2013-05-21;17.100;21.400;18.360
Menden_Oberroedingh;2013-05-22;17.467;24.700;21.830
Menden_Oberroedingh;2013-05-23;19.100;24.167;21.850
Menden_Oberroedingh;2013-05-24;19.133;23.800;20.910
Menden_Oberroedingh;2013-05-25;18.000;21.800;19.370
Menden_Oberroedingh;2013-05-26;19.233;29.700;23.650
Menden_Oberroedingh;2013-05-27;22.300;27.600;24.630
Menden_Oberroedingh;2013-05-28;21.300;24.600;22.660
Menden_Oberroedingh;2013-05-29;21.700;31.733;26.690
Menden_Oberroedingh;2013-05-30;24.200;29.200;26.550
Menden_Oberroedingh;2013-05-31;23.800;28.300;25.770
Menden_Oberroedingh;2013-06-01;23.600;26.100;24.760
Menden_Oberroedingh;2013-06-02;21.700;25.333;23.220
Menden_Oberroedingh;2013-06-03;20.833;23.800;22.160
Menden_Oberroedingh;2013-06-04;19.800;23.300;21.270
Menden_Oberroedingh;2013-06-05;19.667;22.500;20.540
Menden_Oberroedingh;2013-06-06;19.100;22.000;20.000
Menden_Oberroedingh;2013-06-07;18.700;21.600;19.590
Menden_Oberroedingh;2013-06-08;18.600;21.067;19.090
Menden_Oberroedingh;2013-06-09;18.600;21.400;19.400
Menden_Oberroedingh;2013-06-10;18.600;21.000;19.130
Menden_Oberroedingh;2013-06-11;17.800;20.900;18.850
Menden_Oberroedingh;2013-06-12;17.767;19.433;18.170
Menden_Oberroedingh;2013-06-13;17.400;34.167;19.730
Menden_Oberroedingh;2013-06-14;20.733;37.600;25.310
Menden_Oberroedingh;2013-06-15;18.400;22.200;19.930
Menden_Oberroedingh;2013-06-16;18.200;21.100;18.930
Menden_Oberroedingh;2013-06-17;18.200;20.100;18.590
Menden_Oberroedingh;2013-06-18;17.600;18.500;17.980
Menden_Oberroedingh;2013-06-19;17.500;19.900;18.130
Menden_Oberroedingh;2013-06-20;17.467;34.700;22.360
Menden_Oberroedingh;2013-06-21;20.100;25.067;22.170
Menden_Oberroedingh;2013-06-22;18.133;21.300;19.130
Menden_Oberroedingh;2013-06-23;18.300;20.800;18.910
Menden_Oberroedingh;2013-06-24;18.700;21.500;19.450
Menden_Oberroedingh;2013-06-25;18.900;22.400;19.960
Menden_Oberroedingh;2013-06-26;18.000;21.300;19.300
Menden_Oberroedingh;2013-06-27;17.500;18.700;18.050
Menden_Oberroedingh;2013-06-28;18.200;21.700;18.930
Menden_Oberroedingh;2013-06-29;19.700;28.700;23.760
Menden_Oberroedingh;2013-06-30;19.500;24.833;21.180
Menden_Oberroedingh;2013-07-01;19.000;21.800;19.810
Menden_Oberroedingh;2013-07-02;18.700;21.200;19.230
Menden_Oberroedingh;2013-07-03;18.833;21.400;19.690
Menden_Oberroedingh;2013-07-04;18.600;21.133;19.200
Menden_Oberroedingh;2013-07-05;17.733;20.400;18.270
Menden_Oberroedingh;2013-07-06;17.100;19.300;17.870
Menden_Oberroedingh;2013-07-07;17.200;19.800;17.980
Menden_Oberroedingh;2013-07-08;16.800;18.233;17.430
Menden_Oberroedingh;2013-07-09;16.367;17.500;16.830
Menden_Oberroedingh;2013-07-10;16.200;17.433;16.720
Menden_Oberroedingh;2013-07-11;16.300;17.400;16.650
Menden_Oberroedingh;2013-07-12;16.400;17.400;16.730
Menden_Oberroedingh;2013-07-13;16.200;18.400;16.820
Menden_Oberroedingh;2013-07-14;16.200;16.633;16.350
Menden_Oberroedingh;2013-07-15;15.700;16.200;15.970
Menden_Oberroedingh;2013-07-16;15.700;15.900;15.800
Menden_Oberroedingh;2013-07-17;15.700;15.700;15.700
Menden_Oberroedingh;2013-07-18;15.433;16.100;15.720
Menden_Oberroedingh;2013-07-19;15.200;15.800;15.320
Menden_Oberroedingh;2013-07-20;15.033;15.367;15.220
Menden_Oberroedingh;2013-07-21;15.000;15.400;15.170
Menden_Oberroedingh;2013-07-22;14.633;15.200;14.850
Menden_Oberroedingh;2013-07-23;14.600;22.800;15.750
Menden_Oberroedingh;2013-07-24;16.633;19.100;17.490
Menden_Oberroedingh;2013-07-25;15.800;19.333;17.350
Menden_Oberroedingh;2013-07-26;15.200;15.833;15.530
Menden_Oberroedingh;2013-07-27;14.733;15.300;15.130
Menden_Oberroedingh;2013-07-28;14.833;14.900;14.890
Menden_Oberroedingh;2013-07-29;14.800;15.300;15.130
Menden_Oberroedingh;2013-07-30;14.600;14.900;14.780
Menden_Oberroedingh;2013-07-31;14.700;16.000;15.230
Menden_Oberroedingh;2013-08-01;14.300;15.600;14.630
Menden_Oberroedingh;2013-08-02;14.000;14.300;14.160
Menden_Oberroedingh;2013-08-03;14.000;14.967;14.400
Menden_Oberroedingh;2013-08-04;13.800;14.767;14.180
Menden_Oberroedingh;2013-08-05;13.700;13.800;13.770
Menden_Oberroedingh;2013-08-06;13.700;13.800;13.710
Menden_Oberroedingh;2013-08-07;13.700;13.767;13.700
Menden_Oberroedingh;2013-08-08;13.700;13.800;13.720
Menden_Oberroedingh;2013-08-09;13.600;13.800;13.660
Menden_Oberroedingh;2013-08-10;13.600;13.700;13.610
Menden_Oberroedingh;2013-08-11;13.500;13.600;13.570
Menden_Oberroedingh;2013-08-12;13.500;13.700;13.600
Menden_Oberroedingh;2013-08-13;13.500;13.633;13.540
Menden_Oberroedingh;2013-08-14;13.500;13.600;13.560
Menden_Oberroedingh;2013-08-15;13.500;13.533;13.500
Menden_Oberroedingh;2013-08-16;13.400;13.500;13.440
Menden_Oberroedingh;2013-08-17;13.400;13.500;13.410
Menden_Oberroedingh;2013-08-18;13.400;13.500;13.400
Menden_Oberroedingh;2013-08-19;13.400;17.600;15.950
Menden_Oberroedingh;2013-08-20;14.000;15.800;14.530
Menden_Oberroedingh;2013-08-21;13.800;14.000;13.890
Menden_Oberroedingh;2013-08-22;13.300;13.800;13.550
Menden_Oberroedingh;2013-08-23;13.300;13.300;13.300
Menden_Oberroedingh;2013-08-24;13.300;13.600;13.330
Menden_Oberroedingh;2013-08-25;13.500;14.133;13.830
Menden_Oberroedingh;2013-08-26;13.467;14.100;13.750
Menden_Oberroedingh;2013-08-27;13.400;13.500;13.410
Menden_Oberroedingh;2013-08-28;13.100;13.400;13.220
Menden_Oberroedingh;2013-08-29;13.000;13.100;13.100
Menden_Oberroedingh;2013-08-30;13.000;13.100;13.030
Menden_Oberroedingh;2013-08-31;13.000;13.000;13.000
Menden_Oberroedingh;2013-09-01;13.000;13.000;13.000
Menden_Oberroedingh;2013-09-02;13.000;13.000;13.000
Menden_Oberroedingh;2013-09-03;12.800;13.000;12.900
Menden_Oberroedingh;2013-09-04;12.767;12.800;12.800
Menden_Oberroedingh;2013-09-05;12.700;12.800;12.790
Menden_Oberroedingh;2013-09-06;12.600;12.800;12.720
Menden_Oberroedingh;2013-09-07;12.700;12.900;12.730
Menden_Oberroedingh;2013-09-08;12.900;24.067;16.370
Menden_Oberroedingh;2013-09-09;14.233;16.500;14.860
Menden_Oberroedingh;2013-09-10;14.100;17.067;14.700
Menden_Oberroedingh;2013-09-11;17.067;28.433;21.620
Menden_Oberroedingh;2013-09-12;17.167;26.400;20.460
Menden_Oberroedingh;2013-09-13;14.000;17.100;15.760
Menden_Oberroedingh;2013-09-14;14.100;15.400;14.760
Menden_Oberroedingh;2013-09-15;14.433;15.100;14.580
Menden_Oberroedingh;2013-09-16;14.433;17.100;15.780
Menden_Oberroedingh;2013-09-17;12.933;16.567;14.640
Menden_Oberroedingh;2013-09-18;14.300;15.300;14.690
Menden_Oberroedingh;2013-09-19;14.700;15.567;15.050
Menden_Oberroedingh;2013-09-20;14.200;14.867;14.430
Menden_Oberroedingh;2013-09-21;13.800;14.567;14.000
Menden_Oberroedingh;2013-09-22;13.400;14.000;13.620
Menden_Oberroedingh;2013-09-23;13.400;13.600;13.430
Menden_Oberroedingh;2013-09-24;13.300;14.100;13.600
Menden_Oberroedingh;2013-09-25;13.300;13.700;13.440
Menden_Oberroedingh;2013-09-26;13.200;13.333;13.270
Menden_Oberroedingh;2013-09-27;13.000;13.300;13.010
Menden_Oberroedingh;2013-09-28;12.800;13.000;12.960
Menden_Oberroedingh;2013-09-29;12.900;32.533;13.770
Menden_Oberroedingh;2013-09-30;12.900;13.300;13.040
Menden_Oberroedingh;2013-10-01;13.200;13.200;13.200
Menden_Oberroedingh;2013-10-02;13.100;13.200;13.200
Menden_Oberroedingh;2013-10-03;13.100;13.200;13.130
Menden_Oberroedingh;2013-10-04;13.100;13.200;13.110
Menden_Oberroedingh;2013-10-05;13.100;14.600;13.540
Menden_Oberroedingh;2013-10-06;13.700;14.600;14.080
Menden_Oberroedingh;2013-10-07;13.400;13.700;13.550
Menden_Oberroedingh;2013-10-08;13.067;13.400;13.280
Menden_Oberroedingh;2013-10-09;13.000;13.233;13.070
Menden_Oberroedingh;2013-10-10;13.300;17.567;16.580
Menden_Oberroedingh;2013-10-11;14.600;19.733;16.040
Menden_Oberroedingh;2013-10-12;16.133;19.800;17.880
Menden_Oberroedingh;2013-10-13;14.800;16.100;15.340
Menden_Oberroedingh;2013-10-14;11.767;14.867;14.200
Menden_Oberroedingh;2013-10-15;14.500;16.533;15.830
Menden_Oberroedingh;2013-10-16;15.767;16.500;16.240
Menden_Oberroedingh;2013-10-17;15.000;16.700;15.640
Menden_Oberroedingh;2013-10-18;15.500;16.600;15.920
Menden_Oberroedingh;2013-10-19;15.000;15.500;15.130
Menden_Oberroedingh;2013-10-20;14.500;15.000;14.700
Menden_Oberroedingh;2013-10-21;14.500;14.600;14.550
Menden_Oberroedingh;2013-10-22;14.100;14.500;14.300
Menden_Oberroedingh;2013-10-23;14.200;16.933;15.850
Menden_Oberroedingh;2013-10-24;14.900;15.867;15.160
Menden_Oberroedingh;2013-10-25;14.300;14.900;14.600
Menden_Oberroedingh;2013-10-26;14.600;22.633;16.110
Menden_Oberroedingh;2013-10-27;21.500;29.367;24.590
Menden_Oberroedingh;2013-10-28;21.800;31.133;26.170
Menden_Oberroedingh;2013-10-29;22.800;27.400;25.510
Menden_Oberroedingh;2013-10-30;21.000;25.167;23.020
Menden_Oberroedingh;2013-10-31;18.633;23.300;20.620
Menden_Oberroedingh;2013-11-01;18.500;22.033;19.590
Menden_Oberroedingh;2013-11-02;18.733;23.800;21.020
Menden_Oberroedingh;2013-11-03;19.600;26.367;22.880
Menden_Oberroedingh;2013-11-04;20.167;41.667;26.700
Menden_Oberroedingh;2013-11-05;32.167;41.400;34.900
Menden_Oberroedingh;2013-11-06;33.433;39.433;36.670
Menden_Oberroedingh;2013-11-07;35.400;56.567;43.100
Menden_Oberroedingh;2013-11-08;54.700;74.000;64.730
Menden_Oberroedingh;2013-11-09;49.000;60.867;54.820
Menden_Oberroedingh;2013-11-10;41.100;49.533;45.960
Menden_Oberroedingh;2013-11-11;34.600;42.633;39.040
Menden_Oberroedingh;2013-11-12;32.500;37.167;34.740
Menden_Oberroedingh;2013-11-13;30.167;34.433;31.880
Menden_Oberroedingh;2013-11-14;27.233;31.100;29.530
Menden_Oberroedingh;2013-11-15;25.400;29.667;27.870
Menden_Oberroedingh;2013-11-16;24.267;27.700;26.270
Menden_Oberroedingh;2013-11-17;23.100;26.767;25.270
Menden_Oberroedingh;2013-11-18;22.533;26.000;24.560
Menden_Oberroedingh;2013-11-19;22.200;25.433;24.020
Menden_Oberroedingh;2013-11-20;21.767;25.267;23.880
Menden_Oberroedingh;2013-11-21;20.700;24.300;22.790
Menden_Oberroedingh;2013-11-22;20.100;24.267;22.300
Menden_Oberroedingh;2013-11-23;20.000;23.433;21.710
Menden_Oberroedingh;2013-11-24;19.800;23.600;21.770
Menden_Oberroedingh;2013-11-25;17.600;23.200;20.320
Menden_Oberroedingh;2013-11-26;20.600;21.133;20.740
Menden_Oberroedingh;2013-11-27;19.800;20.600;20.190
Menden_Oberroedingh;2013-11-28;20.000;21.200;20.510
Menden_Oberroedingh;2013-11-29;19.700;29.233;21.850
Menden_Oberroedingh;2013-11-30;22.100;29.867;25.770
Menden_Oberroedingh;2013-12-01;21.100;24.633;22.640
Menden_Oberroedingh;2013-12-02;20.567;24.100;22.860
Menden_Oberroedingh;2013-12-03;20.800;24.500;23.010
Menden_Oberroedingh;2013-12-04;20.600;24.500;22.300
Menden_Oberroedingh;2013-12-05;21.833;36.333;24.680
Menden_Oberroedingh;2013-12-06;27.467;39.700;32.300
Menden_Oberroedingh;2013-12-07;26.100;33.367;28.980
Menden_Oberroedingh;2013-12-08;30.033;34.567;32.090
Menden_Oberroedingh;2013-12-09;29.500;32.633;31.310
Menden_Oberroedingh;2013-12-10;28.367;31.500;30.320
Menden_Oberroedingh;2013-12-11;26.600;30.133;29.000
Menden_Oberroedingh;2013-12-12;25.533;29.033;28.010
Menden_Oberroedingh;2013-12-13;24.900;28.267;27.080
Menden_Oberroedingh;2013-12-14;24.233;27.700;26.280
Menden_Oberroedingh;2013-12-15;23.200;26.733;24.990
Menden_Oberroedingh;2013-12-16;22.400;25.767;24.550
Menden_Oberroedingh;2013-12-17;21.900;27.267;23.710
Menden_Oberroedingh;2013-12-18;21.300;25.200;23.210
Menden_Oberroedingh;2013-12-19;21.700;30.200;26.290
Menden_Oberroedingh;2013-12-20;22.100;27.767;24.740
Menden_Oberroedingh;2013-12-21;21.100;25.300;23.050
Menden_Oberroedingh;2013-12-22;21.400;33.567;23.660
Menden_Oberroedingh;2013-12-23;26.333;37.000;31.610
Menden_Oberroedingh;2013-12-24;26.100;33.600;29.230
Menden_Oberroedingh;2013-12-25;33.600;46.333;41.670
Menden_Oberroedingh;2013-12-26;37.300;42.167;40.290
Menden_Oberroedingh;2013-12-27;36.067;40.333;38.370
Menden_Oberroedingh;2013-12-28;34.900;41.800;38.700
Menden_Oberroedingh;2013-12-29;37.100;44.933;42.730
Menden_Oberroedingh;2013-12-30;37.433;42.033;39.810
Menden_Oberroedingh;2013-12-31;37.033;40.967;39.610
Menden_Oberroedingh;2014-01-01;36.433;39.867;38.800
Menden_Sauerland;2013-01-01;67.200;71.500;69.530
Menden_Sauerland;2013-01-02;59.500;68.000;63.140
Menden_Sauerland;2013-01-03;57.100;61.100;59.250
Menden_Sauerland;2013-01-04;55.900;60.500;57.580
Menden_Sauerland;2013-01-05;54.700;58.400;56.630
Menden_Sauerland;2013-01-06;53.400;56.600;55.130
Menden_Sauerland;2013-01-07;49.100;55.300;53.100
Menden_Sauerland;2013-01-08;49.000;52.800;51.100
Menden_Sauerland;2013-01-09;48.000;54.700;50.650
Menden_Sauerland;2013-01-10;47.800;54.700;51.030
Menden_Sauerland;2013-01-11;47.000;54.700;50.610
Menden_Sauerland;2013-01-12;44.000;48.400;46.400
Menden_Sauerland;2013-01-13;42.200;45.800;44.220
Menden_Sauerland;2013-01-14;41.500;44.000;43.310
Menden_Sauerland;2013-01-15;40.300;43.300;42.250
Menden_Sauerland;2013-01-16;37.800;42.300;40.510
Menden_Sauerland;2013-01-17;36.600;39.700;38.500
Menden_Sauerland;2013-01-18;34.700;39.100;37.350
Menden_Sauerland;2013-01-19;34.700;38.500;36.840
Menden_Sauerland;2013-01-20;34.700;37.800;36.510
Menden_Sauerland;2013-01-21;33.500;37.200;35.100
Menden_Sauerland;2013-01-22;32.900;36.300;34.960
Menden_Sauerland;2013-01-23;31.600;35.900;33.050
Menden_Sauerland;2013-01-24;29.100;34.100;31.770
Menden_Sauerland;2013-01-25;29.100;33.500;30.180
Menden_Sauerland;2013-01-26;28.900;32.200;30.720
Menden_Sauerland;2013-01-27;28.500;35.400;31.690
Menden_Sauerland;2013-01-28;32.200;38.500;34.560
Menden_Sauerland;2013-01-29;36.000;59.700;46.510
Menden_Sauerland;2013-01-30;60.300;100.300;75.270
Menden_Sauerland;2013-01-31;85.400;97.000;91.670
Menden_Sauerland;2013-02-01;78.500;99.100;82.310
Menden_Sauerland;2013-02-02;84.100;102.900;94.190
Menden_Sauerland;2013-02-03;78.600;85.300;81.660
Menden_Sauerland;2013-02-04;84.200;115.400;105.690
Menden_Sauerland;2013-02-05;101.600;117.500;109.440
Menden_Sauerland;2013-02-06;85.200;101.400;93.220
Menden_Sauerland;2013-02-07;75.400;85.300;80.090
Menden_Sauerland;2013-02-08;66.600;75.300;71.510
Menden_Sauerland;2013-02-09;61.600;67.400;64.470
Menden_Sauerland;2013-02-10;57.800;61.600;59.510
Menden_Sauerland;2013-02-11;54.100;57.800;56.110
Menden_Sauerland;2013-02-12;49.700;54.100;52.050
Menden_Sauerland;2013-02-13;46.600;50.700;48.840
Menden_Sauerland;2013-02-14;45.300;47.800;46.780
Menden_Sauerland;2013-02-15;43.500;47.800;46.100
Menden_Sauerland;2013-02-16;44.700;52.800;49.250
Menden_Sauerland;2013-02-17;46.600;50.300;48.420
Menden_Sauerland;2013-02-18;45.300;49.100;47.430
Menden_Sauerland;2013-02-19;44.200;49.700;47.030
Menden_Sauerland;2013-02-20;43.700;48.500;46.050
Menden_Sauerland;2013-02-21;42.100;45.300;44.370
Menden_Sauerland;2013-02-22;41.000;44.800;43.060
Menden_Sauerland;2013-02-23;39.700;43.500;42.200
Menden_Sauerland;2013-02-24;39.100;42.700;41.400
Menden_Sauerland;2013-02-25;37.800;43.500;40.640
Menden_Sauerland;2013-02-26;37.200;42.300;39.920
Menden_Sauerland;2013-02-27;37.200;41.000;39.510
Menden_Sauerland;2013-02-28;36.000;40.300;38.120
Menden_Sauerland;2013-03-01;36.000;40.300;38.570
Menden_Sauerland;2013-03-02;36.600;40.300;38.110
Menden_Sauerland;2013-03-03;36.000;40.300;38.540
Menden_Sauerland;2013-03-04;35.400;39.100;37.430
Menden_Sauerland;2013-03-05;35.400;39.100;37.150
Menden_Sauerland;2013-03-06;35.300;38.500;36.700
Menden_Sauerland;2013-03-07;36.600;38.500;37.690
Menden_Sauerland;2013-03-08;36.000;39.800;38.210
Menden_Sauerland;2013-03-09;38.600;42.200;40.700
Menden_Sauerland;2013-03-10;41.100;57.900;53.110
Menden_Sauerland;2013-03-11;48.500;53.500;50.190
Menden_Sauerland;2013-03-12;46.600;49.700;48.580
Menden_Sauerland;2013-03-13;46.600;48.600;47.480
Menden_Sauerland;2013-03-14;43.100;47.200;45.310
Menden_Sauerland;2013-03-15;41.100;44.700;43.090
Menden_Sauerland;2013-03-16;39.700;43.500;42.270
Menden_Sauerland;2013-03-17;40.300;45.300;42.410
Menden_Sauerland;2013-03-18;42.200;46.000;44.300
Menden_Sauerland;2013-03-19;41.400;44.100;42.940
Menden_Sauerland;2013-03-20;41.000;51.000;45.740
Menden_Sauerland;2013-03-21;45.300;49.100;47.280
Menden_Sauerland;2013-03-22;43.600;47.200;45.610
