Name,Datum,Minimum,Maximum,Mittelwert
Weine,2013-02-28,60.0,64.0,62.01
Weine,2013-03-01,59.0,65.0,62.12
Weine,2013-03-02,62.0,63.0,62.3
Weine,2013-03-03,61.0,63.0,62.71
Weine,2013-03-04,59.0,65.0,62.25
Weine,2013-03-05,63.0,67.0,63.69
Weine,2013-03-06,64.0,67.0,65.03
Weine,2013-03-07,66.0,69.0,66.78
Weine,2013-03-08,69.0,71.0,69.92
Weine,2013-03-09,70.0,71.0,70.73
Weine,2013-03-10,71.0,81.0,75.45
Weine,2013-03-11,71.0,76.0,72.79
Weine,2013-03-12,70.0,71.0,70.59
Weine,2013-03-13,66.0,71.0,68.78
Weine,2013-03-14,67.0,69.0,67.83
Weine,2013-03-15,57.0,69.0,66.07
Weine,2013-03-16,66.0,67.0,66.1
Weine,2013-03-17,66.0,66.0,66.0
Weine,2013-03-18,66.0,67.0,66.26
Weine,2013-03-19,66.0,67.0,66.29
Weine,2013-03-20,65.0,66.0,65.8
Weine,2013-03-21,64.0,66.0,65.07
Weine,2013-03-22,63.0,65.0,63.99
Weine,2013-03-23,63.0,64.0,63.33
Weine,2013-03-24,60.0,64.0,62.06
Weine,2013-03-25,60.0,64.0,61.51
Weine,2013-03-26,60.0,64.0,61.07
Weine,2013-03-27,58.0,63.0,60.84
Weine,2013-03-28,59.0,61.0,60.53
Weine,2013-03-29,60.0,61.0,60.25
Weine,2013-03-30,60.0,60.0,60.0
Weine,2013-03-31,59.0,60.0,59.74
Weine,2013-04-01,55.0,61.0,59.22
Weine,2013-04-02,54.0,61.0,58.83
Weine,2013-04-03,57.0,59.0,58.62
Weine,2013-04-04,56.0,60.0,57.94
Weine,2013-04-05,57.0,59.0,58.11
Weine,2013-04-06,58.0,58.0,58.0
Weine,2013-04-07,56.0,58.0,57.69
Weine,2013-04-08,50.0,60.0,57.62
Weine,2013-04-09,56.0,61.0,58.09
Weine,2013-04-10,56.0,60.0,58.56
Weine,2013-04-11,57.0,63.0,59.09
Weine,2013-04-12,59.0,61.0,60.01
Weine,2013-04-13,48.0,69.0,58.79
Weine,2013-04-14,56.0,58.0,57.31
Weine,2013-04-15,56.0,59.0,56.99
Weine,2013-04-16,53.0,59.0,56.44
Weine,2013-04-17,54.0,58.0,56.14
Weine,2013-04-18,53.0,59.0,55.89
Weine,2013-04-19,53.0,60.0,55.65
Weine,2013-04-20,49.0,61.0,55.17
Weine,2013-04-21,53.0,56.0,55.06
Weine,2013-04-22,53.0,56.0,54.64
Weine,2013-04-23,52.0,58.0,54.4
Weine,2013-04-24,52.0,58.0,54.31
Weine,2013-04-25,53.0,55.0,54.09
Weine,2013-04-26,53.0,59.0,55.36
Weine,2013-04-27,57.0,62.0,59.55
Weine,2013-04-28,55.0,59.0,56.56
Weine,2013-04-29,50.0,57.0,54.88
Weine,2013-04-30,51.0,55.0,53.7
Weine,2013-05-01,53.0,54.0,53.33
Weine,2013-05-02,51.0,55.0,53.09
Weine,2013-05-03,52.0,54.0,53.09
Weine,2013-05-04,51.0,54.0,52.9
Weine,2013-05-05,52.0,54.0,52.21
Weine,2013-05-06,51.0,54.0,52.35
Weine,2013-05-07,50.0,56.0,52.16
Weine,2013-05-08,44.0,60.0,52.08
Weine,2013-05-09,49.0,53.0,51.59
Weine,2013-05-10,50.0,53.0,51.62
Weine,2013-05-11,50.0,52.0,51.23
Weine,2013-05-12,51.0,54.0,52.58
Weine,2013-05-13,50.0,56.0,52.43
Weine,2013-05-14,50.0,53.0,51.58
Weine,2013-05-15,49.0,54.0,50.94
Weine,2013-05-16,49.0,54.0,50.92
Weine,2013-05-17,50.0,53.0,51.14
Weine,2013-05-18,50.0,54.0,52.5
Weine,2013-05-19,50.0,53.0,51.18
Weine,2013-05-20,51.0,56.0,53.48
Weine,2013-05-21,50.0,58.0,52.08
Weine,2013-05-22,59.0,76.0,68.17
Weine,2013-05-23,53.0,64.0,59.79
Weine,2013-05-24,53.0,61.0,58.24
Weine,2013-05-25,54.0,57.0,55.7
Weine,2013-05-26,57.0,130.0,92.57
Weine,2013-05-27,98.0,138.0,121.04
Weine,2013-05-28,81.0,98.0,88.61
Weine,2013-05-29,75.0,83.0,78.24
Weine,2013-05-30,69.0,75.0,72.06
Weine,2013-05-31,69.0,74.0,71.11
Weine,2013-06-01,67.0,71.0,68.51
Weine,2013-06-02,63.0,67.0,65.26
Weine,2013-06-03,61.0,63.0,62.26
Weine,2013-06-04,59.0,61.0,60.8
Weine,2013-06-05,59.0,60.0,59.41
Weine,2013-06-06,57.0,59.0,57.9
Weine,2013-06-07,57.0,57.0,57.0
Weine,2013-06-08,54.0,57.0,55.91
Weine,2013-06-09,56.0,57.0,56.09
Weine,2013-06-10,52.0,58.0,56.03
Weine,2013-06-11,50.0,57.0,54.79
Weine,2013-06-12,52.0,55.0,53.52
Weine,2013-06-13,53.0,64.0,55.01
Weine,2013-06-14,55.0,67.0,60.15
Weine,2013-06-15,54.0,56.0,54.68
Weine,2013-06-16,49.0,55.0,53.83
Weine,2013-06-17,49.0,56.0,52.73
Weine,2013-06-18,38.0,55.0,51.75
Weine,2013-06-19,37.0,61.0,51.64
Weine,2013-06-20,49.0,59.0,53.19
Weine,2013-06-21,56.0,87.0,67.73
Weine,2013-06-22,46.0,59.0,56.1
Weine,2013-06-23,52.0,60.0,54.2
Weine,2013-06-24,50.0,54.0,53.14
Weine,2013-06-25,51.0,56.0,52.58
Weine,2013-06-26,49.0,53.0,51.77
Weine,2013-06-27,52.0,62.0,55.42
Weine,2013-06-28,52.0,56.0,53.26
Weine,2013-06-29,53.0,64.0,58.75
Weine,2013-06-30,50.0,59.0,54.92
Weine,2013-07-01,50.0,55.0,52.86
Weine,2013-07-02,50.0,55.0,52.53
Weine,2013-07-03,49.0,56.0,52.0
Weine,2013-07-04,49.0,53.0,51.84
Weine,2013-07-05,44.0,53.0,50.55
Weine,2013-07-06,48.0,50.0,49.65
Weine,2013-07-07,48.0,50.0,49.35
Weine,2013-07-08,47.0,51.0,48.79
Weine,2013-07-09,48.0,50.0,48.54
Weine,2013-07-10,48.0,50.0,48.35
Weine,2013-07-11,48.0,50.0,48.7
Weine,2013-07-12,46.0,50.0,48.79
Weine,2013-07-13,48.0,49.0,48.08
Weine,2013-07-14,47.0,50.0,48.02
Weine,2013-07-15,46.0,49.0,47.95
Weine,2013-07-16,42.0,51.0,47.52
Weine,2013-07-17,45.0,53.0,47.88
Weine,2013-07-18,47.0,49.0,48.15
Weine,2013-07-19,43.0,52.0,47.54
Weine,2013-07-20,41.0,53.0,47.94
Weine,2013-07-21,46.0,49.0,47.73
Weine,2013-07-22,44.0,53.0,47.07
Weine,2013-07-23,44.0,53.0,47.15
Weine,2013-07-24,44.0,52.0,48.33
Weine,2013-07-25,44.0,53.0,48.73
Weine,2013-07-26,38.0,54.0,45.3
Weine,2013-07-27,36.0,40.0,38.57
Weine,2013-07-28,33.0,41.0,37.52
Weine,2013-07-29,32.0,46.0,38.75
Weine,2013-07-30,33.0,42.0,38.97
Weine,2013-07-31,35.0,42.0,38.5
Weine,2013-08-01,30.0,43.0,37.93
Weine,2013-08-02,33.0,40.0,37.07
Weine,2013-08-03,35.0,39.0,36.66
Weine,2013-08-04,35.0,39.0,36.76
Weine,2013-08-05,30.0,45.0,36.49
Weine,2013-08-06,33.0,40.0,36.21
Weine,2013-08-07,33.0,42.0,36.68
Weine,2013-08-08,29.0,43.0,37.27
Weine,2013-08-09,28.0,42.0,36.68
Weine,2013-08-10,32.0,40.0,36.09
Weine,2013-08-11,35.0,38.0,36.05
Weine,2013-08-12,30.0,45.0,37.09
Weine,2013-08-13,33.0,43.0,38.2
Weine,2013-08-14,33.0,45.0,37.81
Weine,2013-08-15,32.0,44.0,37.19
Weine,2013-08-16,29.0,44.0,36.76
Weine,2013-08-17,34.0,39.0,36.68
Weine,2013-08-18,35.0,39.0,36.8
Weine,2013-08-19,35.0,58.0,45.82
Weine,2013-08-20,36.0,47.0,43.15
Weine,2013-08-21,34.0,45.0,38.76
Weine,2013-08-22,33.0,44.0,37.9
Weine,2013-08-23,29.0,43.0,37.18
Weine,2013-08-24,36.0,41.0,37.45
Weine,2013-08-25,34.0,40.0,37.44
Weine,2013-08-26,31.0,42.0,36.65
Weine,2013-08-27,34.0,41.0,37.16
Weine,2013-08-28,30.0,40.0,36.25
Weine,2013-08-29,33.0,39.0,36.67
Weine,2013-08-30,30.0,40.0,35.89
Weine,2013-08-31,34.0,39.0,36.72
Weine,2013-09-01,36.0,39.0,36.69
Weine,2013-09-02,29.0,42.0,36.14
Weine,2013-09-03,33.0,40.0,36.27
Weine,2013-09-04,32.0,40.0,36.02
Weine,2013-09-05,31.0,38.0,34.78
Weine,2013-09-06,31.0,37.0,34.15
Weine,2013-09-07,27.0,42.0,34.34
Weine,2013-09-08,32.0,38.0,35.07
Weine,2013-09-09,31.0,41.0,35.55
Weine,2013-09-10,32.0,41.0,36.45
Weine,2013-09-11,40.0,58.0,51.09
Weine,2013-09-12,40.0,54.0,46.11
Weine,2013-09-13,35.0,44.0,39.12
Weine,2013-09-14,35.0,40.0,37.48
Weine,2013-09-15,34.0,39.0,37.07
Weine,2013-09-16,22.0,53.0,38.98
Weine,2013-09-17,22.0,42.0,38.02
Weine,2013-09-18,33.0,48.0,38.18
Weine,2013-09-19,34.0,42.0,37.19
Weine,2013-09-20,35.0,43.0,37.75
Weine,2013-09-21,36.0,40.0,38.59
Weine,2013-09-22,36.0,39.0,37.16
Weine,2013-09-23,33.0,41.0,37.0
Weine,2013-09-24,34.0,42.0,36.68
Weine,2013-09-25,34.0,39.0,36.25
Weine,2013-09-26,33.0,38.0,35.65
Weine,2013-09-27,33.0,38.0,35.57
Weine,2013-09-28,31.0,40.0,35.21
Weine,2013-09-29,35.0,35.0,35.0
Weine,2013-09-30,22.0,38.0,34.58
Weine,2013-10-01,32.0,37.0,34.98
Weine,2013-10-02,34.0,36.0,34.78
Weine,2013-10-03,22.0,35.0,33.98
Weine,2013-10-04,34.0,35.0,34.29
Weine,2013-10-05,34.0,42.0,36.59
Weine,2013-10-06,35.0,41.0,38.73
Weine,2013-10-07,33.0,41.0,36.15
Weine,2013-10-08,29.0,43.0,35.78
Weine,2013-10-09,30.0,45.0,35.75
Weine,2013-10-10,34.0,48.0,42.96
Weine,2013-10-11,23.0,52.0,41.41
Weine,2013-10-12,44.0,57.0,47.8
Weine,2013-10-13,41.0,47.0,43.67
Weine,2013-10-14,35.0,42.0,39.94
Weine,2013-10-15,40.0,47.0,43.56
Weine,2013-10-16,38.0,46.0,41.83
Weine,2013-10-17,37.0,42.0,39.22
Weine,2013-10-18,38.0,41.0,39.09
Weine,2013-10-19,38.0,39.0,38.18
Weine,2013-10-20,37.0,38.0,37.9
Weine,2013-10-21,37.0,39.0,37.89
Weine,2013-10-22,27.0,41.0,36.78
Weine,2013-10-23,36.0,42.0,37.78
Weine,2013-10-24,36.0,39.0,37.35
Weine,2013-10-25,29.0,41.0,36.88
Weine,2013-10-26,36.0,47.0,39.02
Weine,2013-10-27,35.0,50.0,39.23
Weine,2013-10-28,36.0,43.0,38.86
Weine,2013-10-29,36.0,51.0,39.47
Weine,2013-10-30,36.0,40.0,37.57
Weine,2013-10-31,36.0,40.0,36.88
Weine,2013-11-01,36.0,38.0,36.84
Weine,2013-11-02,38.0,44.0,39.44
Weine,2013-11-03,38.0,52.0,45.55
Weine,2013-11-04,40.0,59.0,46.14
Weine,2013-11-05,48.0,63.0,54.34
Weine,2013-11-06,51.0,67.0,59.47
Weine,2013-11-07,61.0,82.0,67.17
Weine,2013-11-08,70.0,90.0,80.48
Weine,2013-11-09,61.0,70.0,64.89
Weine,2013-11-10,58.0,61.0,59.06
Weine,2013-11-11,51.0,58.0,54.68
Weine,2013-11-12,44.0,66.0,52.33
Weine,2013-11-13,48.0,55.0,50.94
Weine,2013-11-14,46.0,52.0,49.52
Weine,2013-11-15,46.0,50.0,48.43
Weine,2013-11-16,46.0,48.0,47.28
Weine,2013-11-17,46.0,47.0,46.32
Weine,2013-11-18,44.0,47.0,45.85
Weine,2013-11-19,44.0,46.0,45.9
Weine,2013-11-20,45.0,50.0,47.75
Weine,2013-11-21,43.0,49.0,46.41
Weine,2013-11-22,44.0,48.0,46.3
Weine,2013-11-23,46.0,51.0,48.12
Weine,2013-11-24,46.0,48.0,47.9
Weine,2013-11-25,45.0,51.0,47.61
Weine,2013-11-26,46.0,49.0,47.36
Weine,2013-11-27,45.0,49.0,46.43
Weine,2013-11-28,46.0,54.0,49.2
Weine,2013-11-29,45.0,54.0,49.91
Weine,2013-11-30,50.0,56.0,53.89
Weine,2013-12-01,51.0,54.0,52.78
Weine,2013-12-02,51.0,60.0,55.02
Weine,2013-12-03,54.0,62.0,59.18
Weine,2013-12-04,58.0,69.0,61.16
Weine,2013-12-05,56.0,73.0,65.38
Weine,2013-12-06,56.0,76.0,65.15
Weine,2013-12-07,56.0,58.0,56.24
Weine,2013-12-08,58.0,63.0,60.61
Weine,2013-12-09,53.0,62.0,58.32
Weine,2013-12-10,55.0,57.0,56.16
Weine,2013-12-11,51.0,59.0,54.44
Weine,2013-12-12,50.0,57.0,53.52
Weine,2013-12-13,50.0,54.0,52.69
Weine,2013-12-14,48.0,55.0,51.47
Weine,2013-12-15,51.0,52.0,51.47
Weine,2013-12-16,51.0,52.0,51.08
Weine,2013-12-17,48.0,52.0,50.06
Weine,2013-12-18,47.0,51.0,48.7
Weine,2013-12-19,46.0,50.0,48.04
Weine,2013-12-20,47.0,48.0,47.73
Weine,2013-12-21,46.0,47.0,46.67
Weine,2013-12-22,46.0,52.0,47.19
Weine,2013-12-23,50.0,54.0,51.61
Weine,2013-12-24,47.0,53.0,48.85
Weine,2013-12-25,47.0,55.0,51.0
Weine,2013-12-26,48.0,52.0,49.99
Weine,2013-12-27,48.0,50.0,48.91
Weine,2013-12-28,38.0,60.0,50.15
Weine,2013-12-29,51.0,61.0,57.07
Weine,2013-12-30,51.0,55.0,53.4
Weine,2013-12-31,51.0,52.0,51.38
Weine,2014-01-01,50.0,51.0,50.95
Weine,2014-01-02,50.0,51.0,50.71
Weine,2014-01-03,49.0,52.0,50.04
Weine,2014-01-04,51.0,56.0,53.16
Weine,2014-01-05,51.0,55.0,52.78
Weine,2014-01-06,50.0,55.0,52.09
Weine,2014-01-07,57.0,66.0,60.81
Weine,2014-01-08,56.0,58.0,57.32
Weine,2014-01-09,55.0,59.0,56.26
Weine,2014-01-10,57.0,61.0,59.12
Weine,2014-01-11,55.0,58.0,56.39
Weine,2014-01-12,55.0,59.0,56.71
Weine,2014-01-13,54.0,55.0,54.96
Weine,2014-01-14,50.0,56.0,54.08
Weine,2014-01-15,50.0,54.0,52.72
Weine,2014-01-16,51.0,55.0,52.96
Weine,2014-01-17,51.0,55.0,52.26
Weine,2014-01-18,51.0,51.0,51.0
Weine,2014-01-19,50.0,51.0,50.47
Weine,2014-01-20,48.0,50.0,49.47
Weine,2014-01-21,48.0,59.0,50.18
Weine,2014-01-22,46.0,58.0,49.72
Weine,2014-01-23,38.0,61.0,48.82
Weine,2014-01-24,51.0,56.0,53.43
Weine,2014-01-25,48.0,54.0,51.64
Weine,2014-01-26,51.0,58.0,53.9
Weine,2014-01-27,58.0,64.0,60.86
Weine,2014-01-28,53.0,60.0,57.28
Weine,2014-01-29,54.0,56.0,55.34
Weine,2014-01-30,51.0,54.0,52.9
Weine,2014-01-31,52.0,53.0,52.03
Weine,2014-02-01,52.0,53.0,52.16
Weine,2014-02-02,51.0,53.0,52.12
Weine,2014-02-03,51.0,52.0,51.06
Weine,2014-02-04,51.0,51.0,51.0
Weine,2014-02-05,50.0,52.0,50.65
Weine,2014-02-06,50.0,50.0,50.0
Weine,2014-02-07,50.0,54.0,51.34
Weine,2014-02-08,49.0,52.0,50.79
Weine,2014-02-09,50.0,50.0,50.0
Weine,2014-02-10,49.0,50.0,49.02
Weine,2014-02-11,49.0,51.0,49.16
Weine,2014-02-12,47.0,53.0,48.73
Weine,2014-02-13,48.0,53.0,49.15
Weine,2014-02-14,49.0,53.0,51.22
Weine,2014-02-15,49.0,50.0,49.52
Weine,2014-02-16,49.0,52.0,50.77
Weine,2014-02-17,48.0,51.0,49.62
Weine,2014-02-18,48.0,50.0,48.9
Weine,2014-02-19,48.0,51.0,48.91
Weine,2014-02-20,48.0,49.0,48.67
Weine,2014-02-21,48.0,49.0,48.49
Weine,2014-02-22,48.0,49.0,48.28
Weine,2014-02-23,48.0,48.0,48.0
Weine,2014-02-24,47.0,49.0,47.61
Weine,2014-02-25,46.0,52.0,47.09
Weine,2014-02-26,46.0,49.0,46.88
Weine,2014-02-27,37.0,48.0,46.24
Weine,2014-02-28,45.0,47.0,45.93
Weine,2014-03-01,45.0,47.0,45.18
Weine,2014-03-02,45.0,45.0,45.0
Weine,2014-03-03,45.0,46.0,45.14
Weine,2014-03-04,42.0,45.0,44.59
Weine,2014-03-05,44.0,45.0,44.26
Weine,2014-03-06,39.0,47.0,43.74
Weine,2014-03-07,42.0,44.0,43.72
Weine,2014-03-08,44.0,44.0,44.0
Weine,2014-03-09,44.0,44.0,44.0
Weine,2014-03-10,42.0,44.0,43.06
Weine,2014-03-11,38.0,46.0,43.14
Weine,2014-03-12,26.0,45.0,42.5
Weine,2014-03-13,35.0,46.0,42.31
Weine,2014-03-14,40.0,46.0,42.42
Weine,2014-03-15,26.0,58.0,42.21
Weine,2014-03-16,42.0,45.0,43.33
Weine,2014-03-17,41.0,44.0,42.66
Weine,2014-03-18,37.0,45.0,42.39
Weine,2014-03-19,41.0,47.0,44.71
Weine,2014-03-20,39.0,50.0,44.95
Weine,2014-03-21,40.0,50.0,44.99
Weine,2014-03-22,44.0,47.0,45.1
Weine,2014-03-23,45.0,47.0,45.53
Weine,2014-03-24,35.0,51.0,44.7
Weine,2014-03-25,42.0,46.0,44.49
Weine,2014-03-26,39.0,46.0,43.89
Weine,2014-03-27,42.0,48.0,44.26
Weine,2014-03-28,33.0,48.0,43.5
Weine,2014-03-29,41.0,45.0,43.4
Weine,2014-03-30,40.0,49.0,43.51
Weine,2014-03-31,30.0,52.0,43.06
Weine,2014-04-01,34.0,49.0,43.2
Weine,2014-04-02,33.0,49.0,42.65
Weine,2014-04-03,32.0,46.0,42.29
Weine,2014-04-04,41.0,43.0,42.16
Weine,2014-04-05,42.0,42.0,42.0
Weine,2014-04-06,41.0,44.0,42.15
Weine,2014-04-07,40.0,44.0,41.95
Weine,2014-04-08,38.0,48.0,41.8
Weine,2014-04-09,31.0,48.0,41.12
Weine,2014-04-09,31.0,48.0,41.26
Weine,2014-04-10,37.0,42.0,41.26
Weine,2014-04-11,34.0,46.0,41.21
Weine,2014-04-12,37.0,43.0,40.83
Weine,2014-04-13,39.0,42.0,40.6
Weine,2014-04-14,37.0,48.0,42.7
Weine,2014-04-15,36.0,47.0,42.93
Weine,2014-04-16,39.0,43.0,41.2
Weine,2014-04-17,34.0,46.0,40.83
Weine,2014-04-18,38.0,44.0,41.52
Weine,2014-04-19,39.0,44.0,41.19
Weine,2014-04-20,38.0,43.0,40.78
Weine,2014-04-21,38.0,43.0,40.72
Weine,2014-04-22,40.0,45.0,42.55
Weine,2014-04-23,39.0,67.0,45.9
Weine,2014-04-24,44.0,61.0,49.81
Weine,2014-04-25,44.0,44.0,44.0
Weine,2014-04-26,41.0,86.0,55.36
Weine,2014-04-27,56.0,65.0,60.17
Weine,2014-04-28,50.0,60.0,54.97
Weine,2014-04-29,42.0,60.0,52.69
Weine,2014-04-30,43.0,64.0,51.55
Weine,2014-05-01,49.0,53.0,50.81
Welda,2013-01-01,59.1,70.4,65.38
Welda,2013-01-02,53.0,73.7,63.87
Welda,2013-01-03,54.2,73.7,62.99
Welda,2013-01-04,57.9,73.7,63.54
Welda,2013-01-05,53.0,69.1,61.73
Welda,2013-01-06,53.6,71.0,60.47
Welda,2013-01-07,52.9,64.2,59.1
Welda,2013-01-08,51.7,67.7,57.78
Welda,2013-01-09,54.0,71.1,60.08
Welda,2013-01-10,53.3,71.7,61.38
Welda,2013-01-11,48.5,76.4,64.49
Welda,2013-01-12,55.2,69.9,60.67
Welda,2013-01-13,53.2,67.0,58.27
Welda,2013-01-14,52.1,65.8,57.76
Welda,2013-01-15,49.6,60.0,56.56
Welda,2013-01-16,42.5,66.4,56.48
Welda,2013-01-17,48.3,63.1,55.38
Welda,2013-01-18,49.6,62.4,54.33
Welda,2013-01-19,50.8,59.4,53.98
Welda,2013-01-20,48.3,64.3,53.62
Welda,2013-01-21,48.3,59.5,53.95
Welda,2013-01-22,43.8,61.0,52.57
Welda,2013-01-23,40.3,61.8,51.62
Welda,2013-01-24,46.3,59.5,50.48
Welda,2013-01-25,43.8,52.5,50.35
Welda,2013-01-26,41.3,56.2,49.71
Welda,2013-01-27,45.0,61.2,50.49
Welda,2013-01-28,41.3,61.5,51.6
Welda,2013-01-29,45.0,92.3,66.36
Welda,2013-01-30,95.3,142.9,111.27
Welda,2013-01-31,90.6,129.9,101.47
Welda,2013-02-01,83.6,94.8,88.91
Welda,2013-02-02,87.3,97.3,92.05
Welda,2013-02-03,78.6,87.3,81.69
Welda,2013-02-04,79.9,112.2,97.96
Welda,2013-02-05,91.0,106.0,97.37
Welda,2013-02-06,84.6,97.5,90.36
Welda,2013-02-07,79.9,86.1,82.75
Welda,2013-02-08,76.1,91.3,78.3
Welda,2013-02-09,73.6,77.4,75.12
Welda,2013-02-10,65.3,74.5,71.29
Welda,2013-02-11,61.2,68.7,66.76
Welda,2013-02-12,61.2,69.9,65.45
Welda,2013-02-13,62.4,66.7,64.29
Welda,2013-02-14,56.1,67.3,61.93
Welda,2013-02-15,51.2,65.3,59.3
Welda,2013-02-16,56.2,68.6,60.74
Welda,2013-02-17,56.1,67.3,62.37
Welda,2013-02-18,56.1,64.0,61.17
Welda,2013-02-19,57.4,67.2,61.26
Welda,2013-02-20,57.4,63.6,60.18
Welda,2013-02-21,53.8,67.2,59.26
Welda,2013-02-22,48.7,67.3,58.29
Welda,2013-02-23,56.1,64.5,57.05
Welda,2013-02-24,55.1,59.9,57.28
Welda,2013-02-25,52.4,64.0,57.45
Welda,2013-02-26,54.9,65.2,58.76
Welda,2013-02-27,52.4,66.1,60.14
Welda,2013-02-28,48.7,64.8,58.86
Welda,2013-03-01,49.9,66.1,58.89
Welda,2013-03-02,54.9,64.8,57.48
Welda,2013-03-03,54.9,62.4,58.34
Welda,2013-03-04,51.4,62.4,57.23
Welda,2013-03-05,49.7,64.8,58.44
Welda,2013-03-06,41.2,64.8,58.62
Welda,2013-03-07,51.9,66.1,58.85
Welda,2013-03-08,54.8,60.5,58.33
Welda,2013-03-09,57.2,66.1,61.73
Welda,2013-03-10,58.6,64.9,61.66
Welda,2013-03-11,54.9,67.3,61.55
Welda,2013-03-12,56.1,63.1,58.34
Welda,2013-03-13,51.8,65.3,57.59
Welda,2013-03-14,53.7,64.8,57.16
Welda,2013-03-15,46.2,58.6,54.92
Welda,2013-03-16,49.9,61.8,55.48
Welda,2013-03-17,49.9,59.9,56.23
Welda,2013-03-18,52.6,67.3,60.22
Welda,2013-03-19,58.9,67.3,64.92
Welda,2013-03-20,62.4,68.6,65.89
Welda,2013-03-21,63.6,75.8,68.08
Welda,2013-03-22,59.9,67.3,65.13
Welda,2013-03-23,55.4,64.8,61.47
Welda,2013-03-24,56.1,63.6,59.24
Welda,2013-03-25,53.7,61.1,57.21
Welda,2013-03-26,43.2,61.8,54.93
Welda,2013-03-27,47.3,57.2,52.53
Welda,2013-03-28,48.5,54.0,52.28
Welda,2013-03-29,47.3,53.5,51.38
Welda,2013-03-30,46.1,53.5,50.53
Welda,2013-03-31,43.6,56.0,49.9
Welda,2013-04-01,44.1,54.0,49.18
Welda,2013-04-02,37.4,56.2,48.77
Welda,2013-04-03,34.9,73.1,46.97
Welda,2013-04-04,37.4,51.3,46.29
Welda,2013-04-05,39.5,54.3,44.61
Welda,2013-04-06,36.2,51.4,45.13
Welda,2013-04-07,43.6,48.2,44.56
Welda,2013-04-08,40.1,49.8,44.79
Welda,2013-04-09,38.8,51.0,44.92
Welda,2013-04-10,41.1,51.0,46.02
Welda,2013-04-11,39.8,51.9,46.18
Welda,2013-04-12,38.6,62.2,49.52
Welda,2013-04-13,34.9,57.2,49.53
Welda,2013-04-14,41.1,54.6,45.58
Welda,2013-04-15,39.8,55.3,44.65
Welda,2013-04-16,38.6,57.2,45.94
Welda,2013-04-17,38.6,54.4,44.63
Welda,2013-04-18,37.8,53.3,44.26
Welda,2013-04-19,39.0,56.1,43.91
Welda,2013-04-20,33.1,82.3,42.82
Welda,2013-04-21,37.8,52.0,42.74
Welda,2013-04-22,36.0,56.4,43.72
Welda,2013-04-23,32.8,57.5,42.24
Welda,2013-04-24,39.1,51.4,42.86
Welda,2013-04-25,37.8,46.9,42.42
Welda,2013-04-26,39.0,55.3,43.93
Welda,2013-04-27,35.9,65.0,53.31
Welda,2013-04-28,40.4,57.3,48.64
Welda,2013-04-29,39.0,56.9,45.07
Welda,2013-04-30,34.0,51.3,43.19
Welda,2013-05-01,35.3,58.7,43.77
Welda,2013-05-02,35.4,56.2,43.4
Welda,2013-05-03,39.0,51.0,42.81
Welda,2013-05-04,39.0,45.2,42.75
Welda,2013-05-05,37.4,50.2,42.46
Welda,2013-05-06,36.5,55.0,42.28
Welda,2013-05-07,38.4,56.2,42.23
Welda,2013-05-08,38.6,56.6,42.97
Welda,2013-05-09,39.0,63.9,46.26
Welda,2013-05-10,36.5,56.4,46.09
Welda,2013-05-11,39.1,55.3,42.65
Welda,2013-05-12,40.3,51.0,43.7
Welda,2013-05-13,36.5,53.7,43.01
Welda,2013-05-14,40.3,54.8,42.04
Welda,2013-05-15,39.1,49.0,42.51
Welda,2013-05-16,36.5,53.9,41.61
Welda,2013-05-17,40.7,61.4,47.1
Welda,2013-05-18,46.4,80.9,65.13
Welda,2013-05-19,38.2,59.2,49.21
Welda,2013-05-20,43.9,59.7,50.74
Welda,2013-05-21,37.5,56.5,46.71
Welda,2013-05-22,46.5,90.0,69.9
Welda,2013-05-23,51.4,63.9,57.89
Welda,2013-05-24,49.0,63.1,57.12
Welda,2013-05-25,43.3,60.4,51.33
Welda,2013-05-26,50.2,125.5,87.11
Welda,2013-05-27,96.2,127.3,117.47
Welda,2013-05-28,55.5,102.1,86.09
Welda,2013-05-29,75.0,98.2,81.96
Welda,2013-05-30,75.1,108.0,83.88
Welda,2013-05-31,76.3,134.7,94.85
Welda,2013-06-01,92.5,128.5,104.54
Welda,2013-06-02,81.3,92.5,86.47
Welda,2013-06-03,72.6,81.3,76.89
Welda,2013-06-04,68.9,73.8,71.89
Welda,2013-06-05,57.3,72.5,67.1
Welda,2013-06-06,58.8,65.0,62.83
Welda,2013-06-07,56.3,62.5,60.93
Welda,2013-06-08,52.6,62.5,58.25
Welda,2013-06-09,53.8,117.7,64.54
Welda,2013-06-10,61.3,102.3,70.86
Welda,2013-06-11,56.3,61.3,59.34
Welda,2013-06-12,47.8,57.5,56.41
Welda,2013-06-13,38.7,60.0,53.59
Welda,2013-06-14,49.7,81.5,63.36
Welda,2013-06-15,48.3,56.7,53.03
Welda,2013-06-16,47.6,56.3,51.05
Welda,2013-06-17,38.4,56.1,49.89
Welda,2013-06-18,44.5,51.2,48.6
Welda,2013-06-19,40.0,54.3,48.55
Welda,2013-06-20,41.5,54.2,47.68
Welda,2013-06-21,47.6,108.5,71.97
Welda,2013-06-22,43.7,56.3,50.5
Welda,2013-06-23,46.3,52.0,48.14
Welda,2013-06-24,42.1,55.0,49.06
Welda,2013-06-25,46.3,55.2,50.92
Welda,2013-06-26,43.9,55.0,50.35
Welda,2013-06-27,43.1,56.9,50.73
